concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type
1184,434257,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1185,443532,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1188,4021231,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1190,436319,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1190,4073076,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1192,436319,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1192,438938,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1193,4303944,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1193,439605,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1195,4303944,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1195,439605,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1198,432504,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1201,4054152,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1203,4054573,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1207,4053938,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1208,442995,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1209,4155221,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1216,4155221,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1217,4155221,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1219,4320028,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1220,444046,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1221,4053945,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1222,436322,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1228,437453,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1233,434842,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1234,436607,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1235,436581,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1236,40484966,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1237,4161344,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1238,436581,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1239,4166272,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1246,4313119,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1247,4305831,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1248,4156363,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1258,4152376,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
1259,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1260,4303690,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1263,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1264,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1265,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1267,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1269,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1270,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1271,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1273,4219484,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1274,440599,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1279,440599,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1280,439452,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1281,439448,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1282,432800,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1287,4054796,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1288,4093699,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1289,4160623,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1290,433939,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1291,439237,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1296,435155,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1300,4072226,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1301,443272,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1306,443272,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1307,4305695,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1308,4302228,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1329,441207,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1330,439558,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1331,40490404,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1332,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1333,432512,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
1334,439633,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1335,433094,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1336,438046,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1337,438046,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1338,438046,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
1341,438046,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
1342,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1343,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1344,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1345,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1346,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1347,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1348,43021248,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1349,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1350,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1351,43021250,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1352,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1353,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1354,438046,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1355,434547,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1356,442019,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1357,439620,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1358,439620,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1361,4036803,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1362,4183687,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1363,4064522,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1364,4064522,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1368,4307024,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1369,4307024,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1370,4036803,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1371,4085922,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1372,4048727,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1373,4194895,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1379,40485017,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1380,4241530,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1381,4280828,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1382,37109774,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1383,37109774,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1384,37109774,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1385,37109774,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1386,37117058,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1387,4061660,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1388,4250598,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1389,4258374,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1390,4210126,Maps to,2019-05-15,2099-12-31,NA,ICD10fi
1391,4307820,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1392,4024607,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1393,45765728,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1394,4087235,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1395,443445,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1396,4181974,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1397,4297232,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1398,4301351,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1398,4061660,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1399,4322976,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1400,4186037,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1401,4213436,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1402,4287998,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1403,4112122,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1404,4047347,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1405,4149299,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1406,4079646,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1407,4301680,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1408,4180248,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1409,4021166,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1410,4019953,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1411,4168192,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1412,4022071,Maps to,2014-10-14,2099-12-31,NA,ICD10fi
1413,4261613,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1414,4326265,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1415,4059637,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1416,4305831,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1417,4154624,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1418,43021867,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1419,4052774,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1420,43020486,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1421,4154624,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1422,4107655,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1423,4107655,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1430,4091163,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1431,374267,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1432,134573,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
1433,4148108,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1434,140949,Maps to,2019-05-15,2099-12-31,NA,ICD10fi
1435,4271013,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1438,4184996,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1439,443257,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1440,4246053,Maps to,2018-11-28,2099-12-31,NA,ICD10fi
1441,437677,Maps to,1970-01-01,2099-12-31,NA,ICD10fi
1442,4256761,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1443,4096313,Maps to,2014-10-10,2099-12-31,NA,ICD10fi
1444,433909,Maps to,2014-07-01,2099-12-31,NA,ICD10fi
1445,442019,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
1446,4216727,Maps to,2016-12-01,2099-12-31,NA,ICD10fi
