concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,temp_mapping_type
21602767,1504620,Maps to,20200601,20991231,NA,OMOP
21600851,19037401,Maps to,20200601,20991231,NA,OMOP
715849,1196677,Maps to,20200601,20991231,NA,OMOP
715877,19111620,Maps to,20200601,20991231,NA,OMOP
21601312,40163694,Maps to,20200601,20991231,NA,OMOP
21602489,1503184,Maps to,20200601,20991231,NA,OMOP
21602474,1503184,Maps to,20200601,20991231,NA,OMOP
21602586,1549786,Maps to,20200601,20991231,NA,OMOP
45893517,45774751,Maps to,20200601,20991231,NA,OMOP
21602571,1549786,Maps to,20200601,20991231,NA,OMOP
715841,37497670,Maps to,20200601,20991231,NA,OMOP
21601839,1317640,Maps to,20200601,20991231,NA,OMOP
21602516,1503184,Maps to,20200601,20991231,NA,OMOP
715869,43009039,Maps to,20200601,20991231,NA,OMOP
1123777,1189596,Maps to,20200601,20991231,NA,OMOP
21604155,1516800,Maps to,20200601,20991231,NA,OMOP
715787,1311078,Maps to,20200601,20991231,NA,OMOP
21605079,914533,Maps to,20200601,20991231,NA,OMOP
21603040,1707164,Maps to,20200601,20991231,NA,OMOP
21601376,528323,Maps to,20200601,20991231,NA,OMOP
21600545,45775584,Maps to,20200601,20991231,NA,OMOP
21603985,1185922,Maps to,20200601,20991231,NA,OMOP
21604556,767410,Maps to,20200601,20991231,NA,OMOP
21601312,40163688,Maps to,20200601,20991231,NA,OMOP
715760,43009020,Maps to,20200601,20991231,NA,OMOP
715930,1510467,Maps to,20200601,20991231,NA,OMOP
21601176,19103483,Maps to,20200601,20991231,NA,OMOP
45893484,1836948,Maps to,20200601,20991231,NA,OMOP
21601659,19063981,Maps to,20200601,20991231,NA,OMOP
21604767,19096031,Maps to,20141201,20991231,NA,OMOP
21602207,43525903,Maps to,20141201,20991231,NA,OMOP
21604638,19055224,Maps to,20141201,20991231,NA,OMOP
21605247,1319051,Maps to,20141201,20991231,NA,OMOP
21603612,1750087,Maps to,20141201,20991231,NA,OMOP
21604862,19019176,Maps to,20141201,20991231,NA,OMOP
21604319,19069104,Maps to,20141201,20991231,NA,OMOP
21600420,19011951,Maps to,20141201,20991231,NA,OMOP
21600633,922191,Maps to,20141201,20991231,NA,OMOP
21602200,19095766,Maps to,20141201,20991231,NA,OMOP
21602256,19028106,Maps to,20141201,20991231,NA,OMOP
21604634,19027181,Maps to,20141201,20991231,NA,OMOP
21603574,19017585,Maps to,20141201,20991231,NA,OMOP
21603210,1154332,Maps to,20141201,20991231,NA,OMOP
21601498,19010493,Maps to,20141201,20991231,NA,OMOP
21604046,1185922,Maps to,20141201,20991231,NA,OMOP
21602107,19055156,Maps to,20141201,20991231,NA,OMOP
21603336,19018518,Maps to,20141201,20991231,NA,OMOP
21602516,1549786,Maps to,20141201,20991231,NA,OMOP
21603257,1236744,Maps to,20141201,20991231,NA,OMOP
21602971,19070251,Maps to,20141201,20991231,NA,OMOP
21604695,19023846,Maps to,20141201,20991231,NA,OMOP
21603064,1701651,Maps to,20141201,20991231,NA,OMOP
21603559,19056694,Maps to,20141201,20991231,NA,OMOP
21604121,19041746,Maps to,20141201,20991231,NA,OMOP
21605452,43531992,Maps to,20141201,20991231,NA,OMOP
21601690,19049145,Maps to,20141201,20991231,NA,OMOP
21602620,1511449,Maps to,20141201,20991231,NA,OMOP
21604794,836654,Maps to,20141201,20991231,NA,OMOP
21602937,19136429,Maps to,20141201,20991231,NA,OMOP
21605065,906072,Maps to,20141201,20991231,NA,OMOP
21604732,19007737,Maps to,20141201,20991231,NA,OMOP
21603287,920458,Maps to,20141201,20991231,NA,OMOP
21601645,19003107,Maps to,20141201,20991231,NA,OMOP
43534810,42903460,Maps to,20141201,20991231,NA,OMOP
21603260,19068969,Maps to,20141201,20991231,NA,OMOP
21603450,19049707,Maps to,20141201,20991231,NA,OMOP
21601011,954696,Maps to,20141201,20991231,NA,OMOP
21600794,19035533,Maps to,20141201,20991231,NA,OMOP
21601028,42898933,Maps to,20141201,20991231,NA,OMOP
21602605,1543112,Maps to,20141201,20991231,NA,OMOP
21605257,19022479,Maps to,20141201,20991231,NA,OMOP
21602766,1504620,Maps to,20141201,20991231,NA,OMOP
21602467,19019620,Maps to,20141201,20991231,NA,OMOP
21602805,1836948,Maps to,20141201,20991231,NA,OMOP
21602185,19056447,Maps to,20141201,20991231,NA,OMOP
21602122,917336,Maps to,20141201,20991231,NA,OMOP
21604028,1163570,Maps to,20141201,20991231,NA,OMOP
21600684,725822,Maps to,20141201,20991231,NA,OMOP
21603717,19086622,Maps to,20141201,20991231,NA,OMOP
21601994,912476,Maps to,20141201,20991231,NA,OMOP
40253604,40242044,Maps to,20141201,20991231,NA,OMOP
21603368,943191,Maps to,20141201,20991231,NA,OMOP
21600182,19030751,Maps to,20141201,20991231,NA,OMOP
21604425,19020002,Maps to,20141201,20991231,NA,OMOP
21602018,19049707,Maps to,20141201,20991231,NA,OMOP
21605238,19053171,Maps to,20141201,20991231,NA,OMOP
21604261,1189596,Maps to,20141201,20991231,NA,OMOP
21603899,909959,Maps to,20141201,20991231,NA,OMOP
21603969,1185922,Maps to,20141201,20991231,NA,OMOP
21604513,703083,Maps to,20141201,20991231,NA,OMOP
21604379,1154077,Maps to,20141201,20991231,NA,OMOP
40254881,40231628,Maps to,20141201,20991231,NA,OMOP
21600266,1354860,Maps to,20141201,20991231,NA,OMOP
21602823,1713332,Maps to,20141201,20991231,NA,OMOP
21603522,19093165,Maps to,20141201,20991231,NA,OMOP
21604387,19113015,Maps to,20141201,20991231,NA,OMOP
21602763,19018604,Maps to,20141201,20991231,NA,OMOP
21603724,1315942,Maps to,20141201,20991231,NA,OMOP
21601673,1313200,Maps to,20141201,20991231,NA,OMOP
21604738,19008261,Maps to,20141201,20991231,NA,OMOP
21601170,1790812,Maps to,20141201,20991231,NA,OMOP
21601795,19040051,Maps to,20141201,20991231,NA,OMOP
21601199,912362,Maps to,20141201,20991231,NA,OMOP
21604774,40223464,Maps to,20141201,20991231,NA,OMOP
21600967,19024063,Maps to,20141201,20991231,NA,OMOP
21602264,19056694,Maps to,20141201,20991231,NA,OMOP
21600294,19056154,Maps to,20141201,20991231,NA,OMOP
21601596,19014035,Maps to,20141201,20991231,NA,OMOP
21603543,19113052,Maps to,20141201,20991231,NA,OMOP
21602988,19125201,Maps to,20141201,20991231,NA,OMOP
21600154,19135822,Maps to,20141201,20991231,NA,OMOP
43534745,40239985,Maps to,20141201,20991231,NA,OMOP
21601217,42904285,Maps to,20141201,20991231,NA,OMOP
21603778,1359548,Maps to,20141201,20991231,NA,OMOP
21604043,1146810,Maps to,20141201,20991231,NA,OMOP
21602742,19050907,Maps to,20141201,20991231,NA,OMOP
21603256,1154343,Maps to,20141201,20991231,NA,OMOP
21605137,1514412,Maps to,20141201,20991231,NA,OMOP
21605149,929698,Maps to,20141201,20991231,NA,OMOP
43534857,1721543,Maps to,20141201,20991231,NA,OMOP
21600449,1337068,Maps to,20141201,20991231,NA,OMOP
21602945,1836430,Maps to,20141201,20991231,NA,OMOP
43534859,1707800,Maps to,20141201,20991231,NA,OMOP
21602302,918172,Maps to,20141201,20991231,NA,OMOP
21602101,1506270,Maps to,20141201,20991231,NA,OMOP
21602871,19052683,Maps to,20141201,20991231,NA,OMOP
21604201,1154029,Maps to,20141201,20991231,NA,OMOP
21605246,19049909,Maps to,20141201,20991231,NA,OMOP
21603867,1797155,Maps to,20141201,20991231,NA,OMOP
21600040,19019620,Maps to,20141201,20991231,NA,OMOP
21604447,724908,Maps to,20141201,20991231,NA,OMOP
21604746,19080226,Maps to,20141201,20991231,NA,OMOP
21605402,19080817,Maps to,20141201,20991231,NA,OMOP
21600625,19015144,Maps to,20141201,20991231,NA,OMOP
21603360,19058682,Maps to,20141201,20991231,NA,OMOP
21600541,924309,Maps to,20141201,20991231,NA,OMOP
21603924,19010482,Maps to,20141201,20991231,NA,OMOP
21601830,1317640,Maps to,20141201,20991231,NA,OMOP
40253136,40238188,Maps to,20141201,20991231,NA,OMOP
21600821,19035569,Maps to,20141201,20991231,NA,OMOP
21602269,1704758,Maps to,20141201,20991231,NA,OMOP
21603108,1750074,Maps to,20141201,20991231,NA,OMOP
21600388,1387219,Maps to,20141201,20991231,NA,OMOP
21600542,950933,Maps to,20141201,20991231,NA,OMOP
21601951,964407,Maps to,20141201,20991231,NA,OMOP
21602226,19095028,Maps to,20141201,20991231,NA,OMOP
21602804,925952,Maps to,20141201,20991231,NA,OMOP
21601064,1351935,Maps to,20141201,20991231,NA,OMOP
21602550,19052987,Maps to,20141201,20991231,NA,OMOP
21600756,1560171,Maps to,20141201,20991231,NA,OMOP
21601885,19018823,Maps to,20141201,20991231,NA,OMOP
21602809,19047265,Maps to,20141201,20991231,NA,OMOP
21603685,717136,Maps to,20141201,20991231,NA,OMOP
21601496,907013,Maps to,20141201,20991231,NA,OMOP
21600793,1517998,Maps to,20141201,20991231,NA,OMOP
21600837,19011773,Maps to,20141201,20991231,NA,OMOP
21602504,1519936,Maps to,20141201,20991231,NA,OMOP
21605396,19053540,Maps to,20141201,20991231,NA,OMOP
21602010,1153013,Maps to,20141201,20991231,NA,OMOP
21600670,991855,Maps to,20141201,20991231,NA,OMOP
21605108,996625,Maps to,20141201,20991231,NA,OMOP
21604611,19015346,Maps to,20141201,20991231,NA,OMOP
21600795,40170911,Maps to,20141201,20991231,NA,OMOP
21604213,19050488,Maps to,20141201,20991231,NA,OMOP
21603176,1758536,Maps to,20141201,20991231,NA,OMOP
21603315,19068969,Maps to,20141201,20991231,NA,OMOP
21601163,19006047,Maps to,20141201,20991231,NA,OMOP
21603902,936429,Maps to,20141201,20991231,NA,OMOP
21603019,1742253,Maps to,20141201,20991231,NA,OMOP
21601654,19063981,Maps to,20141201,20991231,NA,OMOP
21600144,953391,Maps to,20141201,20991231,NA,OMOP
21604119,19041813,Maps to,20141201,20991231,NA,OMOP
21604640,704599,Maps to,20141201,20991231,NA,OMOP
21603570,1717327,Maps to,20141201,20991231,NA,OMOP
43534856,923081,Maps to,20141201,20991231,NA,OMOP
21601129,19111620,Maps to,20141201,20991231,NA,OMOP
21604451,19082894,Maps to,20141201,20991231,NA,OMOP
21600754,1502809,Maps to,20141201,20991231,NA,OMOP
21600700,919204,Maps to,20141201,20991231,NA,OMOP
21604779,19032667,Maps to,20141201,20991231,NA,OMOP
21604096,19059202,Maps to,20141201,20991231,NA,OMOP
21603797,1367268,Maps to,20141201,20991231,NA,OMOP
21605139,1347450,Maps to,20141201,20991231,NA,OMOP
21603194,1712889,Maps to,20141201,20991231,NA,OMOP
21604770,19060358,Maps to,20141201,20991231,NA,OMOP
21601134,1304643,Maps to,20141201,20991231,NA,OMOP
21604007,19069425,Maps to,20141201,20991231,NA,OMOP
21602190,920458,Maps to,20141201,20991231,NA,OMOP
43534761,40241331,Maps to,20141201,20991231,NA,OMOP
21600504,913440,Maps to,20141201,20991231,NA,OMOP
21604990,19036946,Maps to,20141201,20991231,NA,OMOP
21600995,19069107,Maps to,20141201,20991231,NA,OMOP
21604396,19004254,Maps to,20141201,20991231,NA,OMOP
21603792,1349025,Maps to,20141201,20991231,NA,OMOP
21603817,1549786,Maps to,20141201,20991231,NA,OMOP
21601008,1347450,Maps to,20141201,20991231,NA,OMOP
21603141,19122130,Maps to,20141201,20991231,NA,OMOP
21602014,19034280,Maps to,20141201,20991231,NA,OMOP
21604360,19064698,Maps to,20141201,20991231,NA,OMOP
21604688,716968,Maps to,20141201,20991231,NA,OMOP
21603221,1790812,Maps to,20141201,20991231,NA,OMOP
21604252,939881,Maps to,20141201,20991231,NA,OMOP
21604434,797399,Maps to,20141201,20991231,NA,OMOP
21605260,1711947,Maps to,20141201,20991231,NA,OMOP
21603646,964407,Maps to,20141201,20991231,NA,OMOP
21603475,19004158,Maps to,20141201,20991231,NA,OMOP
21605203,920458,Maps to,20141201,20991231,NA,OMOP
40253093,40222431,Maps to,20141201,20991231,NA,OMOP
21603598,920378,Maps to,20141201,20991231,NA,OMOP
21600664,968426,Maps to,20141201,20991231,NA,OMOP
21603667,920458,Maps to,20141201,20991231,NA,OMOP
21600524,19066992,Maps to,20141201,20991231,NA,OMOP
21602630,912362,Maps to,20141201,20991231,NA,OMOP
21604388,19082880,Maps to,20141201,20991231,NA,OMOP
21600629,1701928,Maps to,20141201,20991231,NA,OMOP
21600848,1379525,Maps to,20141201,20991231,NA,OMOP
21605154,1836948,Maps to,20141201,20991231,NA,OMOP
21601000,19017067,Maps to,20141201,20991231,NA,OMOP
21601231,906149,Maps to,20141201,20991231,NA,OMOP
21602254,43012215,Maps to,20141201,20991231,NA,OMOP
21601009,19044890,Maps to,20141201,20991231,NA,OMOP
21604706,19032424,Maps to,20141201,20991231,NA,OMOP
21603229,1750087,Maps to,20141201,20991231,NA,OMOP
21603152,1715472,Maps to,20141201,20991231,NA,OMOP
21602268,42900317,Maps to,20141201,20991231,NA,OMOP
21600244,19129640,Maps to,20141201,20991231,NA,OMOP
21604878,19060400,Maps to,20141201,20991231,NA,OMOP
21600291,19002664,Maps to,20141201,20991231,NA,OMOP
21605336,19058355,Maps to,20141201,20991231,NA,OMOP
21601774,19053866,Maps to,20141201,20991231,NA,OMOP
21603514,1107830,Maps to,20141201,20991231,NA,OMOP
21601242,19020949,Maps to,20141201,20991231,NA,OMOP
45893489,45892579,Maps to,20150302,20991231,NA,OMOP
45893188,44818461,Maps to,20150302,20991231,NA,OMOP
45893190,45775146,Maps to,20150302,20991231,NA,OMOP
45893499,46221696,Maps to,20150504,20991231,NA,OMOP
21600395,1305447,Maps to,20150504,20991231,NA,OMOP
45893522,46275677,Maps to,20150908,20991231,NA,OMOP
1588708,35604495,Maps to,20160502,20991231,NA,OMOP
1588706,45776202,Maps to,20160502,20991231,NA,OMOP
21601507,19000556,Maps to,20200601,20991231,NA,OMOP
21601507,19049105,Maps to,20200601,20991231,NA,OMOP
21602451,19049038,Maps to,20200601,20991231,NA,OMOP
21600725,1513843,Maps to,20200601,20991231,NA,OMOP
715836,1361580,Maps to,20200601,20991231,NA,OMOP
21604159,19115051,Maps to,20200601,20991231,NA,OMOP
40251722,1334456,Maps to,20200601,20991231,NA,OMOP
21604321,1164108,Maps to,20200601,20991231,NA,OMOP
21600090,997276,Maps to,20200601,20991231,NA,OMOP
21600006,19068715,Maps to,20200601,20991231,NA,OMOP
21603661,996541,Maps to,20200601,20991231,NA,OMOP
21604087,19010459,Maps to,20200601,20991231,NA,OMOP
21601504,19049105,Maps to,20200601,20991231,NA,OMOP
21601475,19049105,Maps to,20200601,20991231,NA,OMOP
21601344,43012953,Maps to,20200601,20991231,NA,OMOP
21602911,43009044,Maps to,20200601,20991231,NA,OMOP
21601478,992590,Maps to,20200601,20991231,NA,OMOP
1502049,793351,Maps to,20200601,20991231,NA,OMOP
21602357,19086939,Maps to,20200601,20991231,NA,OMOP
21605141,43013471,Maps to,20200601,20991231,NA,OMOP
21604778,35198179,Maps to,20200601,20991231,NA,OMOP
21604339,1036059,Maps to,20200601,20991231,NA,OMOP
21603655,19055344,Maps to,20200601,20991231,NA,OMOP
21602487,19015533,Maps to,20200601,20991231,NA,OMOP
21601338,43532382,Maps to,20200601,20991231,NA,OMOP
21601992,19026739,Maps to,20200601,20991231,NA,OMOP
21602963,19040624,Maps to,20200601,20991231,NA,OMOP
1123750,1594003,Maps to,20200601,20991231,NA,OMOP
45893481,1314577,Maps to,20200601,20991231,NA,OMOP
21601477,19049105,Maps to,20200601,20991231,NA,OMOP
21601383,523367,Maps to,20200601,20991231,NA,OMOP
715918,1748921,Maps to,20200601,20991231,NA,OMOP
21601303,40173205,Maps to,20200601,20991231,NA,OMOP
21604681,40798942,Maps to,20200601,20991231,NA,OMOP
1588655,19015802,Maps to,20200601,20991231,NA,OMOP
21601847,1317967,Maps to,20200601,20991231,NA,OMOP
21600010,19069022,Maps to,20200601,20991231,NA,OMOP
1588679,1524674,Maps to,20200601,20991231,NA,OMOP
715754,40231415,Maps to,20200601,20991231,NA,OMOP
21602065,43012398,Maps to,20200601,20991231,NA,OMOP
21603499,19081195,Maps to,20200601,20991231,NA,OMOP
21602595,19049038,Maps to,20200601,20991231,NA,OMOP
21601303,40173209,Maps to,20200601,20991231,NA,OMOP
21603466,1130863,Maps to,20200601,20991231,NA,OMOP
21602561,19049038,Maps to,20200601,20991231,NA,OMOP
21602387,43013471,Maps to,20200601,20991231,NA,OMOP
1123813,1115572,Maps to,20200601,20991231,NA,OMOP
21601383,523365,Maps to,20200601,20991231,NA,OMOP
21604675,40798942,Maps to,20200601,20991231,NA,OMOP
21604882,19011985,Maps to,20200601,20991231,NA,OMOP
40256434,1317967,Maps to,20200601,20991231,NA,OMOP
715812,1355705,Maps to,20200601,20991231,NA,OMOP
21600549,924939,Maps to,20200601,20991231,NA,OMOP
21603363,35197952,Maps to,20200601,20991231,NA,OMOP
715792,1510552,Maps to,20200601,20991231,NA,OMOP
715876,1355509,Maps to,20200601,20991231,NA,OMOP
21601201,19027362,Maps to,20200601,20991231,NA,OMOP
21600900,19018255,Maps to,20200601,20991231,NA,OMOP
715823,19005046,Maps to,20200601,20991231,NA,OMOP
21601914,40799053,Maps to,20200601,20991231,NA,OMOP
21600535,941258,Maps to,20200601,20991231,NA,OMOP
21604107,795113,Maps to,20200601,20991231,NA,OMOP
21600157,19091232,Maps to,20200601,20991231,NA,OMOP
21601761,43009040,Maps to,20200601,20991231,NA,OMOP
21602582,19049038,Maps to,20200601,20991231,NA,OMOP
21601478,19049105,Maps to,20200601,20991231,NA,OMOP
21601476,19049105,Maps to,20200601,20991231,NA,OMOP
1123743,35605522,Maps to,20200601,20991231,NA,OMOP
43534793,35198107,Maps to,20200601,20991231,NA,OMOP
21604326,1164108,Maps to,20200601,20991231,NA,OMOP
21601344,43532049,Maps to,20200601,20991231,NA,OMOP
21603038,1036487,Maps to,20200601,20991231,NA,OMOP
43534843,19053979,Maps to,20200601,20991231,NA,OMOP
21601905,1112807,Maps to,20200601,20991231,NA,OMOP
715897,1593397,Maps to,20200601,20991231,NA,OMOP
21600125,35198120,Maps to,20200601,20991231,NA,OMOP
21601479,19049105,Maps to,20200601,20991231,NA,OMOP
21605550,43531935,Maps to,20200601,20991231,NA,OMOP
1123780,1112807,Maps to,20200601,20991231,NA,OMOP
21600731,19090249,Maps to,20200601,20991231,NA,OMOP
21601963,914244,Maps to,20200601,20991231,NA,OMOP
21600469,1398937,Maps to,20200601,20991231,NA,OMOP
21603279,19035396,Maps to,20200601,20991231,NA,OMOP
21603070,43012398,Maps to,20200601,20991231,NA,OMOP
21603167,1729323,Maps to,20200601,20991231,NA,OMOP
21603181,1710612,Maps to,20200601,20991231,NA,OMOP
1588697,42709323,Maps to,20200601,20991231,NA,OMOP
21600467,1398937,Maps to,20200601,20991231,NA,OMOP
21604986,19037621,Maps to,20200601,20991231,NA,OMOP
21600575,948487,Maps to,20200601,20991231,NA,OMOP
21601346,43532049,Maps to,20200601,20991231,NA,OMOP
21604988,922868,Maps to,20200601,20991231,NA,OMOP
1501781,1511251,Maps to,20200601,20991231,NA,OMOP
1501770,40239330,Maps to,20200601,20991231,NA,OMOP
21601381,529660,Maps to,20200601,20991231,NA,OMOP
21603485,40799145,Maps to,20200601,20991231,NA,OMOP
21602539,19059487,Maps to,20200601,20991231,NA,OMOP
40254096,1115008,Maps to,20200601,20991231,NA,OMOP
21602575,19049038,Maps to,20200601,20991231,NA,OMOP
21600116,35198120,Maps to,20200601,20991231,NA,OMOP
21601476,1376289,Maps to,20200601,20991231,NA,OMOP
21603478,19049437,Maps to,20200601,20991231,NA,OMOP
40251722,1112807,Maps to,20200601,20991231,NA,OMOP
21604270,40798904,Maps to,20200601,20991231,NA,OMOP
21600723,19091621,Maps to,20200601,20991231,NA,OMOP
1123612,35605546,Maps to,20200601,20991231,NA,OMOP
1501786,40220748,Maps to,20200601,20991231,NA,OMOP
21603707,905531,Maps to,20200601,20991231,NA,OMOP
21600364,938205,Maps to,20200601,20991231,NA,OMOP
21604264,1110410,Maps to,20200601,20991231,NA,OMOP
21603119,1759455,Maps to,20200601,20991231,NA,OMOP
21601943,914244,Maps to,20200601,20991231,NA,OMOP
21602587,19049038,Maps to,20200601,20991231,NA,OMOP
21603038,1036425,Maps to,20200601,20991231,NA,OMOP
21601708,905531,Maps to,20200601,20991231,NA,OMOP
21601480,19049105,Maps to,20200601,20991231,NA,OMOP
21601256,35198206,Maps to,20200601,20991231,NA,OMOP
21601819,1334456,Maps to,20200601,20991231,NA,OMOP
21601485,992590,Maps to,20200601,20991231,NA,OMOP
21601651,19091101,Maps to,20200601,20991231,NA,OMOP
21605442,19071160,Maps to,20200601,20991231,NA,OMOP
21600907,19069022,Maps to,20200601,20991231,NA,OMOP
21600358,19129643,Maps to,20200601,20991231,NA,OMOP
21604322,19059506,Maps to,20200601,20991231,NA,OMOP
21602905,43009045,Maps to,20200601,20991231,NA,OMOP
21602001,980311,Maps to,20200601,20991231,NA,OMOP
21604325,1112807,Maps to,20200601,20991231,NA,OMOP
21600476,1373928,Maps to,20200601,20991231,NA,OMOP
21603766,19089602,Maps to,20200601,20991231,NA,OMOP
21600867,1337159,Maps to,20200601,20991231,NA,OMOP
21600844,19056802,Maps to,20200601,20991231,NA,OMOP
21600440,19071831,Maps to,20200601,20991231,NA,OMOP
21602579,19049038,Maps to,20200601,20991231,NA,OMOP
40252642,1112807,Maps to,20200601,20991231,NA,OMOP
21600906,19068715,Maps to,20200601,20991231,NA,OMOP
40256408,40235485,Maps to,20200601,20991231,NA,OMOP
40256422,1347384,Maps to,20200601,20991231,NA,OMOP
43534798,1748921,Maps to,20200601,20991231,NA,OMOP
21601256,35198039,Maps to,20200601,20991231,NA,OMOP
21602589,19049038,Maps to,20200601,20991231,NA,OMOP
21601346,43012953,Maps to,20200601,20991231,NA,OMOP
715795,1560047,Maps to,20200601,20991231,NA,OMOP
21602583,19049038,Maps to,20200601,20991231,NA,OMOP
21600440,42899988,Maps to,20200601,20991231,NA,OMOP
715766,44816310,Maps to,20200601,20991231,NA,OMOP
21600582,948487,Maps to,20200601,20991231,NA,OMOP
21600883,19049105,Maps to,20200601,20991231,NA,OMOP
21604241,989878,Maps to,20200601,20991231,NA,OMOP
21603038,19136423,Maps to,20200601,20991231,NA,OMOP
21600730,19090249,Maps to,20200601,20991231,NA,OMOP
21601383,523283,Maps to,20200601,20991231,NA,OMOP
21600730,19090244,Maps to,20200601,20991231,NA,OMOP
21601901,1526475,Maps to,20200601,20991231,NA,OMOP
21601820,1342439,Maps to,20200601,20991231,NA,OMOP
21602089,43532424,Maps to,20141201,20991231,NA,OMOP
21600041,1112807,Maps to,20141201,20991231,NA,OMOP
21600005,19069022,Maps to,20141201,20991231,NA,OMOP
43534813,43013182,Maps to,20141201,20991231,NA,OMOP
21600925,19128219,Maps to,20141201,20991231,NA,OMOP
21602465,1177480,Maps to,20141201,20991231,NA,OMOP
21601952,938061,Maps to,20141201,20991231,NA,OMOP
21603291,902938,Maps to,20141201,20991231,NA,OMOP
21601518,956874,Maps to,20141201,20991231,NA,OMOP
21603011,1743222,Maps to,20141201,20991231,NA,OMOP
43534781,42709320,Maps to,20141201,20991231,NA,OMOP
21602367,990069,Maps to,20141201,20991231,NA,OMOP
21604039,19018512,Maps to,20141201,20991231,NA,OMOP
21601442,19024728,Maps to,20141201,20991231,NA,OMOP
21603975,1156378,Maps to,20141201,20991231,NA,OMOP
21603242,917006,Maps to,20141201,20991231,NA,OMOP
21603202,19001599,Maps to,20141201,20991231,NA,OMOP
21603713,904501,Maps to,20141201,20991231,NA,OMOP
21600544,900017,Maps to,20141201,20991231,NA,OMOP
21600355,1338985,Maps to,20141201,20991231,NA,OMOP
21604474,732309,Maps to,20141201,20991231,NA,OMOP
21604693,705755,Maps to,20141201,20991231,NA,OMOP
21604481,786426,Maps to,20141201,20991231,NA,OMOP
21604930,1750461,Maps to,20141201,20991231,NA,OMOP
21602259,955372,Maps to,20141201,20991231,NA,OMOP
21603872,1309770,Maps to,20141201,20991231,NA,OMOP
21605156,929549,Maps to,20141201,20991231,NA,OMOP
21604437,744798,Maps to,20141201,20991231,NA,OMOP
40254039,45775206,Maps to,20141201,20991231,NA,OMOP
21602906,1773402,Maps to,20141201,20991231,NA,OMOP
21601989,1740226,Maps to,20141201,20991231,NA,OMOP
21602364,915392,Maps to,20141201,20991231,NA,OMOP
21603818,19065450,Maps to,20141201,20991231,NA,OMOP
40252553,40170680,Maps to,20141201,20991231,NA,OMOP
21600999,1322199,Maps to,20141201,20991231,NA,OMOP
21605094,943634,Maps to,20141201,20991231,NA,OMOP
21604522,19016440,Maps to,20141201,20991231,NA,OMOP
43534762,43013024,Maps to,20141201,20991231,NA,OMOP
21603676,1398937,Maps to,20141201,20991231,NA,OMOP
21603640,19025925,Maps to,20141201,20991231,NA,OMOP
40254906,43012417,Maps to,20141201,20991231,NA,OMOP
21604044,19100761,Maps to,20141201,20991231,NA,OMOP
21603782,40167554,Maps to,20141201,20991231,NA,OMOP
21600263,19006969,Maps to,20141201,20991231,NA,OMOP
21604757,705944,Maps to,20141201,20991231,NA,OMOP
21603243,989878,Maps to,20141201,20991231,NA,OMOP
21604982,19037621,Maps to,20141201,20991231,NA,OMOP
21601750,1318137,Maps to,20141201,20991231,NA,OMOP
21602499,1589505,Maps to,20141201,20991231,NA,OMOP
40252349,40174604,Maps to,20141201,20991231,NA,OMOP
21603009,1797513,Maps to,20141201,20991231,NA,OMOP
43534789,43525773,Maps to,20141201,20991231,NA,OMOP
21604145,40226208,Maps to,20141201,20991231,NA,OMOP
21600655,1551099,Maps to,20141201,20991231,NA,OMOP
21600864,19058896,Maps to,20141201,20991231,NA,OMOP
21600731,42899447,Maps to,20141201,20991231,NA,OMOP
21601928,940535,Maps to,20141201,20991231,NA,OMOP
21604460,719174,Maps to,20141201,20991231,NA,OMOP
21602352,944360,Maps to,20141201,20991231,NA,OMOP
21603258,19053979,Maps to,20141201,20991231,NA,OMOP
21604974,19006467,Maps to,20141201,20991231,NA,OMOP
21603804,1336825,Maps to,20141201,20991231,NA,OMOP
21604576,19050461,Maps to,20141201,20991231,NA,OMOP
21604807,787362,Maps to,20141201,20991231,NA,OMOP
21600167,19056611,Maps to,20141201,20991231,NA,OMOP
21603497,1149196,Maps to,20141201,20991231,NA,OMOP
21601016,1731597,Maps to,20141201,20991231,NA,OMOP
21604730,1363516,Maps to,20141201,20991231,NA,OMOP
43534853,42709323,Maps to,20141201,20991231,NA,OMOP
21602700,1517070,Maps to,20141201,20991231,NA,OMOP
21604436,711584,Maps to,20141201,20991231,NA,OMOP
21600780,1515249,Maps to,20141201,20991231,NA,OMOP
21603803,19051642,Maps to,20141201,20991231,NA,OMOP
21602668,930021,Maps to,20141201,20991231,NA,OMOP
21605197,990069,Maps to,20141201,20991231,NA,OMOP
21604412,759401,Maps to,20141201,20991231,NA,OMOP
21603556,915981,Maps to,20141201,20991231,NA,OMOP
21601829,1351557,Maps to,20141201,20991231,NA,OMOP
21604728,19100775,Maps to,20141201,20991231,NA,OMOP
21603523,943634,Maps to,20141201,20991231,NA,OMOP
21604815,954819,Maps to,20141201,20991231,NA,OMOP
21601040,1169352,Maps to,20141201,20991231,NA,OMOP
21603086,1718054,Maps to,20141201,20991231,NA,OMOP
21603918,19023450,Maps to,20141201,20991231,NA,OMOP
21600635,42898837,Maps to,20141201,20991231,NA,OMOP
21601447,19008264,Maps to,20141201,20991231,NA,OMOP
21604819,780442,Maps to,20141201,20991231,NA,OMOP
21602534,19049038,Maps to,20141201,20991231,NA,OMOP
21600619,19100415,Maps to,20141201,20991231,NA,OMOP
21603839,1503057,Maps to,20141201,20991231,NA,OMOP
