code,freq_finngen,freq_tays,freq_total
YNA00,23,5,28
GA2CT,22,6,28
LAC97,22,6,28
NEL10,22,6,28
PD1YT,22,6,28
ACB21,20,8,28
KAS40,20,8,28
JLC00,18,10,28
LBF51,18,10,28
JHC00,17,11,28
AAM10,15,13,28
JCE00,15,13,28
PH1BC,15,13,28
AAA00,13,15,28
ZZS40,13,15,28
GCA12,12,16,28
NA1AG,12,16,28
QCJ05,12,16,28
NK4BG,10,18,28
PD3ZT,9,19,28
NE1CD,8,20,28
FEA00,7,21,28
DHC00,26,1,27
JHB20,26,1,27
NK2AT,26,1,27
CJE00,25,2,27
DDD10,25,2,27
JDH18,25,2,27
XGX96,25,2,27
CEC20,24,3,27
KDD10,24,3,27
NGT00,23,4,27
JCA60,22,5,27
KEC10,22,5,27
NH1BI,22,5,27
NHQ20,21,6,27
FA1AC,20,7,27
KBE00,20,7,27
QCE15,17,10,27
PG5ST,15,12,27
JDF32,14,13,27
JG1BM,14,13,27
DNB40,13,14,27
JFF20,12,15,27
PA2GT,12,15,27
SPG10,12,15,27
NC1BM,10,17,27
CCC50,9,18,27
MBB30,8,19,27
NK6BQ,8,19,27
PF1YT,8,19,27
EDB20,7,20,27
NK6AT,7,20,27
AAJ99,25,1,26
JDH35,25,1,26
NDH99,25,1,26
CBE30,24,2,26
CHC10,24,2,26
LAG21,24,2,26
NBW10,24,2,26
QAD20,23,3,26
EFB20,22,4,26
XF645,22,4,26
CBH99,21,5,26
NEK99,20,6,26
KFA96,17,9,26
NBS99,16,10,26
DCB10,15,11,26
GD3CT,15,11,26
NER50,15,11,26
CBK99,14,12,26
FGE10,14,12,26
KFD70,13,13,26
NF3BD,13,13,26
XQ806,12,14,26
JFA02,11,15,26
AAH50,10,16,26
DDA10,10,16,26
ABA10,9,17,26
JFB41,9,17,26
NH3DM,9,17,26
SPA55,8,18,26
HA1DT,7,19,26
KE2AT,24,1,25
NFH99,24,1,25
NHT50,24,1,25
QB4S1,24,1,25
WA010,24,1,25
LFE20,23,2,25
NDJ42,23,2,25
NGL38,23,2,25
PBC11,23,2,25
NDG63,22,3,25
PJ2CT,21,4,25
FXD00,19,6,25
CBC10,18,7,25
CBH40,15,10,25
FFC50,15,10,25
NGR99,14,11,25
PJW20,14,11,25
DWA00,13,12,25
EEB10,13,12,25
CGG60,12,13,25
JFG73,12,13,25
GAE23,11,14,25
KBH50,11,14,25
PA6AT,11,14,25
CJD15,10,15,25
JCE96,10,15,25
ZZR70,9,16,25
JFA10,7,18,25
ACC54,23,1,24
EDC34,23,1,24
NGH10,23,1,24
PH3BC,23,1,24
PJ2HT,23,1,24
DCA00,22,2,24
DNW99,22,2,24
KFH30,22,2,24
MAA34,22,2,24
PFU81,22,2,24
BB1AQ,21,3,24
LEF04,21,3,24
NDW00,21,3,24
NFF20,21,3,24
GAC20,20,4,24
TNX40,20,4,24
PAH12,19,5,24
EFA20,18,6,24
KGV40,18,6,24
CCA30,17,7,24
NCE35,17,7,24
PD2AE,17,7,24
FC1CC,16,8,24
FMD96,14,10,24
ND3BG,14,10,24
JDC11,13,11,24
GAE50,10,14,24
PDC22,9,15,24
PDE20,9,15,24
FB1CC,8,16,24
NCR30,8,16,24
NJ3DM,7,17,24
ZZE00,7,17,24
EWF00,6,18,24
TCK20,6,18,24
CGD40,22,1,23
KFH96,22,1,23
NFH32,22,1,23
WC402,22,1,23
ZXB00,22,1,23
LAC10,21,2,23
NBG30,21,2,23
QBE50,21,2,23
ENC10,20,3,23
KGH61,20,3,23
NBG99,19,4,23
PDH99,19,4,23
JFA12,18,5,23
QCG99,18,5,23
TKF10,17,6,23
CBJ00,16,7,23
ELB20,16,7,23
EG1AD,14,9,23
JKB01,14,9,23
KCH10,14,9,23
PFW99,14,9,23
ZZS20,14,9,23
EMW99,13,10,23
GDC11,13,10,23
NH3BM,12,11,23
KKA10,11,12,23
NBH97,11,12,23
ZZT00,11,12,23
LBF30,10,13,23
TLE10,10,13,23
SPB00,9,14,23
KBJ00,8,15,23
SPE01,8,15,23
NJ3MA,6,17,23
PA2BT,6,17,23
FMD24,21,1,22
GAF10,21,1,22
JFA48,21,1,22
NGD10,21,1,22
EAW99,20,2,22
JK2AT,20,2,22
LAF17,20,2,22
TPJ05,20,2,22
XQ819,20,2,22
EB1CD,19,3,22
JFG96,19,3,22
SDC40,19,3,22
NDG00,17,5,22
XX1CT,17,5,22
JDH32,16,6,22
KCF00,16,6,22
NBU99,16,6,22
PD5DM,16,6,22
QDJ05,15,7,22
NAS20,14,8,22
W0X00,13,9,22
AAU00,12,10,22
JDA61,12,10,22
JFL20,11,11,22
JKD30,11,11,22
QAZ00,11,11,22
KA1CD,10,12,22
AA4DM,8,14,22
GE1BG,8,14,22
ZZA20,6,16,22
NGK00,20,1,21
LA1AT,19,2,21
NCH20,19,2,21
PG1HT,19,2,21
ABB20,17,4,21
JDF97,17,4,21
LBW97,17,4,21
JA2CT,16,5,21
PD2BD,16,5,21
QCH05,16,5,21
JWE01,14,7,21
JCC30,13,8,21
JDH50,12,9,21
BA1AN,11,10,21
NAW99,11,10,21
PGH44,11,10,21
GAE20,10,11,21
LCG11,10,11,21
NG1AI,9,12,21
BAA00,8,13,21
PGH43,7,14,21
KDD32,19,1,20
KFH20,19,1,20
ENB10,17,3,20
NEU20,17,3,20
JFA60,16,4,20
PDF22,16,4,20
EFW99,15,5,20
JCC00,15,5,20
NFJ70,15,5,20
PEW99,15,5,20
PG5YT,15,5,20
QAJ20,15,5,20
PBG99,14,6,20
AAM30,13,7,20
FFC42,13,7,20
CCA10,12,8,20
DEE00,11,9,20
KAH30,11,9,20
KCH30,11,9,20
PFA99,10,10,20
AAP00,9,11,20
DM1BG,9,11,20
PEA25,9,11,20
PEP23,9,11,20
ZZH33,9,11,20
GAC21,7,13,20
AA1DF,6,14,20
ENC20,18,1,19
PG1KT,18,1,19
XKC00,18,1,19
YX9VG,18,1,19
CDC40,17,2,19
JLB98,17,2,19
KDH62,17,2,19
JFL10,15,4,19
KFA10,15,4,19
CBK00,14,5,19
NBA10,14,5,19
NG1BD,14,5,19
XX1MN,14,5,19
CDC10,11,8,19
GBC03,11,8,19
PWF00,10,9,19
ABB40,9,10,19
LAB00,9,10,19
JDC00,8,11,19
PAH14,8,11,19
PG1ZT,8,11,19
PHE99,8,11,19
ECB30,7,12,19
PC3SC,7,12,19
DEB35,6,13,19
GDD20,6,13,19
NB4DA,6,13,19
NC1DM,6,13,19
EKC20,17,1,18
FPD10,17,1,18
JAG97,17,1,18
LEF14,17,1,18
MWC00,17,1,18
NBG60,17,1,18
NDH20,17,1,18
PC4CG,17,1,18
FE1AT,16,2,18
FKB00,16,2,18
NDP12,16,2,18
ZX101,16,2,18
JCF00,15,3,18
JDH00,15,3,18
LAB97,15,3,18
LEF08,15,3,18
NA3CD,15,3,18
NCA20,15,3,18
PC5BG,15,3,18
CAC44,14,4,18
SPA60,14,4,18
ECA60,13,5,18
FKW96,13,5,18
GAE53,11,7,18
PEU91,11,7,18
GAB96,10,8,18
KGD96,10,8,18
NGT50,10,8,18
JBW96,9,9,18
NET99,9,9,18
NK1CT,8,10,18
SPB11,8,10,18
EG1DM,7,11,18
FEC01,7,11,18
HAD45,7,11,18
DHB30,6,12,18
FMD20,6,12,18
AA5FG,16,1,17
CKD00,16,1,17
DPB10,16,1,17
TNG32,16,1,17
GAC40,15,2,17
JFG33,15,2,17
NCH99,15,2,17
NCL40,15,2,17
TNC32,15,2,17
KAH62,14,3,17
CKD85,13,4,17
EKC00,13,4,17
JBA00,13,4,17
KAE10,13,4,17
SPC02,13,4,17
EG1BG,12,5,17
LFC96,12,5,17
NDL60,12,5,17
PAE14,12,5,17
PCQ17,12,5,17
GDB00,11,6,17
GBA12,10,7,17
SPE10,10,7,17
KCD96,9,8,17
NAR40,9,8,17
PBC99,9,8,17
JKB40,8,9,17
NDQ10,8,9,17
PC1AT,7,10,17
JDD96,6,11,17
PA7KT,6,11,17
ZZM00,6,11,17
CCD20,15,1,16
NBC30,15,1,16
ND1BD,15,1,16
NFH20,15,1,16
TNH39,15,1,16
ABB99,14,2,16
CDW99,14,2,16
CKC99,14,2,16
EFA40,14,2,16
EKW99,14,2,16
FME30,14,2,16
NCG00,14,2,16
QXC00,14,2,16
KDE12,13,3,16
LEF20,13,3,16
LWL03,13,3,16
MBC90,13,3,16
NBK91,13,3,16
QA3S1,13,3,16
DED00,12,4,16
DPB20,12,4,16
KCJ96,12,4,16
KDD52,12,4,16
PH1UT,12,4,16
DFA00,11,5,16
KGV50,11,5,16
LAC30,11,5,16
PB1YT,11,5,16
Z,11,5,16
JDF10,10,6,16
PBH09,10,6,16
PG1VT,10,6,16
QAE25,10,6,16
BCA41,9,7,16
GAG30,9,7,16
LDC20,9,7,16
PBE10,9,7,16
JJA44,8,8,16
PCE17,7,9,16
TJX14,7,9,16
CBN40,6,10,16
JM2AT,6,10,16
KBV01,6,10,16
BBA99,14,1,15
CEC50,14,1,15
EEC20,14,1,15
FPF20,14,1,15
HAC99,14,1,15
NBK10,14,1,15
NGE65,14,1,15
PA2AM,14,1,15
ZSQ00,14,1,15
ZX190,14,1,15
JBA10,13,2,15
JKD00,13,2,15
NGL64,13,2,15
PDH53,13,2,15
MAA30,12,3,15
NCW99,12,3,15
NDP30,12,3,15
DBA00,11,4,15
DGB00,11,4,15
FXM00,11,4,15
PFH99,11,4,15
ABA00,10,5,15
EAB99,10,5,15
GAE26,10,5,15
NCW10,10,5,15
CCB99,9,6,15
TLA00,9,6,15
ACB15,8,7,15
GAE10,8,7,15
KFC96,8,7,15
NCR99,8,7,15
PBU81,8,7,15
PHS99,8,7,15
TJC00,7,8,15
GA7AA,6,9,15
NC2AD,6,9,15
PFC26,6,9,15
XX4XT,6,9,15
ENB60,13,1,14
ENC80,13,1,14
JAC12,13,1,14
JGA02,13,1,14
KCD20,13,1,14
PDE22,13,1,14
QA2S1,13,1,14
QD7S1,13,1,14
DC1AA,12,2,14
GDW96,12,2,14
JAF91,12,2,14
JGA58,12,2,14
KAE11,12,2,14
KB1BG,12,2,14
NDW10,12,2,14
ZX196,12,2,14
ZZH50,12,2,14
ACB23,11,3,14
BA1AQ,11,3,14
EBU00,11,3,14
JDH28,11,3,14
JHD64,11,3,14
KAD52,11,3,14
AA1BF,10,4,14
CAE10,10,4,14
CBH05,10,4,14
CJG99,10,4,14
FXF00,10,4,14
JH1AB,10,4,14
NBM10,10,4,14
JLB96,9,5,14
LCD96,9,5,14
PC5BT,9,5,14
JJA43,8,6,14
PFN26,8,6,14
AAH20,7,7,14
KKW96,7,7,14
FPJ12,6,8,14
CBF40,12,1,13
CGF99,12,1,13
CHB65,12,1,13
DDD20,12,1,13
FKC10,12,1,13
JGW98,12,1,13
KAE00,12,1,13
KCH96,12,1,13
NDB10,12,1,13
NEJ86,12,1,13
NGK70,12,1,13
QBE25,12,1,13
ZX010,12,1,13
CBK10,11,2,13
DJD30,11,2,13
FLE10,11,2,13
FM1CE,11,2,13
JFA97,11,2,13
JHC40,11,2,13
KDH96,11,2,13
XLD10,11,2,13
ZYY01,11,2,13
AAA99,10,3,13
FCA96,10,3,13
GDA96,10,3,13
JLD00,10,3,13
YX8CD,10,3,13
CKB00,9,4,13
JGC97,9,4,13
JKW96,9,4,13
LAB96,9,4,13
LCC96,9,4,13
NH1CD,9,4,13
PDF05,9,4,13
SDD02,9,4,13
XCW10,9,4,13
DEW99,8,5,13
JDE01,8,5,13
EKC99,7,6,13
JAL23,7,6,13
LAG96,7,6,13
NBR99,7,6,13
GAE16,6,7,13
KAD10,6,7,13
AAD40,11,1,12
ACC49,11,1,12
ACC55,11,1,12
EKC30,11,1,12
GEC26,11,1,12
NBU10,11,1,12
NDC30,11,1,12
NGG30,11,1,12
PBW99,11,1,12
TNC10,11,1,12
AAF40,10,2,12
EDC32,10,2,12
JDH71,10,2,12
JN5LT,10,2,12
NB2BT,10,2,12
PBL11,10,2,12
PDU99,10,2,12
FEB51,9,3,12
FWF00,9,3,12
GAF96,9,3,12
JLW96,9,3,12
LWW97,9,3,12
NAJ99,9,3,12
NBJ70,9,3,12
SPF41,9,3,12
ACC23,8,4,12
DLD30,8,4,12
JAA11,8,4,12
JFA35,8,4,12
NEW00,8,4,12
PA1CC,8,4,12
QAG20,8,4,12
JGA76,7,5,12
KDH00,7,5,12
PEC24,7,5,12
GAD00,6,6,12
LED00,6,6,12
NAA39,6,6,12
NAS00,6,6,12
AAH40,10,1,11
CJA00,10,1,11
DHD20,10,1,11
EBA20,10,1,11
EBB05,10,1,11
KGV00,10,1,11
LWK03,10,1,11
NFK60,10,1,11
GDB97,9,2,11
SDC30,9,2,11
SPA61,9,2,11
SPB01,9,2,11
FCD60,8,3,11
JLD20,8,3,11
PC5CM,8,3,11
CJB40,7,4,11
LCC01,7,4,11
NK4DG,7,4,11
BB4WT,6,5,11
DJA00,6,5,11
ECB99,6,5,11
GWA00,6,5,11
AAW99,9,1,10
ABC17,9,1,10
CAC20,9,1,10
CGF55,9,1,10
JEW96,9,1,10
NBW99,9,1,10
NCT50,9,1,10
PDF20,9,1,10
PHN79,9,1,10
SDA11,9,1,10
TK830,9,1,10
TNF05,9,1,10
AAF10,8,2,10
AC1CT,8,2,10
DBD10,8,2,10
EMB99,8,2,10
FFM20,8,2,10
FME60,8,2,10
JJA96,8,2,10
LEF97,8,2,10
QAG99,8,2,10
SPF60,8,2,10
AAK20,7,3,10
BWA00,7,3,10
CAA00,7,3,10
CJG20,7,3,10
DGW99,7,3,10
GAE00,7,3,10
JJ2CT,7,3,10
NBQ20,7,3,10
NBT99,7,3,10
PA8YT,7,3,10
CBH00,6,4,10
LBB01,6,4,10
LCG10,6,4,10
DJD40,8,1,9
GDA01,8,1,9
JAD91,8,1,9
JFF41,8,1,9
JGB97,8,1,9
JKF96,8,1,9
KCD40,8,1,9
PA7RT,8,1,9
PCG04,8,1,9
PD1BE,8,1,9
PD1BT,8,1,9
PDH50,8,1,9
QAD10,8,1,9
SDC10,8,1,9
TDM00,8,1,9
WW806,8,1,9
AAB99,7,2,9
DHA00,7,2,9
FEE10,7,2,9
GBA40,7,2,9
JFA74,7,2,9
JGC20,7,2,9
JJA30,7,2,9
KBF00,7,2,9
NDT40,7,2,9
PBL99,7,2,9
SPA21,7,2,9
SPB15,7,2,9
TNB32,7,2,9
AAC30,6,3,9
BAA05,6,3,9
KAC96,6,3,9
NA2DM,6,3,9
NBU00,6,3,9
PBA10,6,3,9
PBB10,6,3,9
PEM25,6,3,9
QAJ05,6,3,9
SJB30,6,3,9
CDC30,7,1,8
FEC10,7,1,8
JEW97,7,1,8
KBH45,7,1,8
KDH30,7,1,8
LBF50,7,1,8
MBB96,7,1,8
MCC00,7,1,8
NCU99,7,1,8
NDE99,7,1,8
NHE10,7,1,8
PC4DG,7,1,8
SXA00,7,1,8
TJX10,7,1,8
GDA00,6,2,8
JJ4AT,6,2,8
KDV00,6,2,8
MAG10,6,2,8
NA6AD,6,2,8
PDU91,6,2,8
PEG25,6,2,8
PHR99,6,2,8
UGC08,6,2,8
ZZJ00,6,2,8
ABC13,6,1,7
CGA00,6,1,7
EJC30,6,1,7
ELA00,6,1,7
FBE20,6,1,7
FN2EG,6,1,7
FXH00,6,1,7
KCD98,6,1,7
NFK50,6,1,7
PD6YT,6,1,7
Z2221,198593,NA,NA
Z3226,77843,NA,NA
R4160,31182,NA,NA
Z3229,30383,NA,NA
Z3232,19459,NA,NA
ZXD20,19194,NA,NA
XCK00,13594,NA,NA
W0A12,9612,NA,NA
MAX99,8465,NA,NA
R4140,8434,NA,NA
XLA10,7408,NA,NA
XCH00,4395,NA,NA
ZXY60,4185,NA,NA
CKW99,3796,NA,NA
ZXE15,3673,NA,NA
XF655,3573,NA,NA
DAX00,3385,NA,NA
R2,3311,NA,NA
XCD10,3296,NA,NA
IFC01,3214,NA,NA
RD211,3200,NA,NA
IGY01,2720,NA,NA
R4150,2687,NA,NA
ZXY51,2514,NA,NA
XF640,2477,NA,NA
R4190,2268,NA,NA
R1210,2239,NA,NA
NGB40,2095,NA,NA
ZXC60,1693,NA,NA
DAX08,1689,NA,NA
1LA05,1632,NA,NA
1XC03,1619,NA,NA
CS444,1520,NA,NA
CS494,1431,NA,NA
ZXE17,1426,NA,NA
R1260,1343,NA,NA
ZXY03,1336,NA,NA
NH3FA,1329,NA,NA
JN5DR,1312,NA,NA
WQ066,1300,NA,NA
XQ848,1188,NA,NA
ZXY01,1186,NA,NA
IEY02,1144,NA,NA
IFA99,1136,NA,NA
IFA01,1126,NA,NA
R3110,1061,NA,NA
ZXX01,1051,NA,NA
DFF30,1012,NA,NA
ZXY02,1000,NA,NA
IBZ01,996,NA,NA
6BA02,993,NA,NA
R21,977,NA,NA
TCG40,918,NA,NA
R4135,848,NA,NA
1XC02,830,NA,NA
CKD91,827,NA,NA
ICB03,809,NA,NA
CA1ME,805,NA,NA
SJC00,783,NA,NA
1XC07,774,NA,NA
ZYA02,751,NA,NA
CKD92,714,NA,NA
CG2T4,710,NA,NA
YJ2VG,709,NA,NA
JL5SB,703,NA,NA
3AC01,700,NA,NA
ZXY61,689,NA,NA
R3540,680,NA,NA
IAA01,671,NA,NA
QD9S1,669,NA,NA
1CX01,667,NA,NA
IER02,654,NA,NA
XCH05,654,NA,NA
XG404,634,NA,NA
ZX122,632,NA,NA
IDR03,611,NA,NA
ZXY58,610,NA,NA
QB9S1,599,NA,NA
TNG34,597,NA,NA
PHD78,596,NA,NA
4AB02,588,NA,NA
1CD01,580,NA,NA
CS3P4,577,NA,NA
3AX01,571,NA,NA
IDY03,568,NA,NA
NH1FA,568,NA,NA
HA6BA,565,NA,NA
XMA00,562,NA,NA
1BC07,555,NA,NA
KAS10,545,NA,NA
IAZ97,544,NA,NA
LA2HE,540,NA,NA
1CD02,539,NA,NA
LCA30,535,NA,NA
XFN00,524,NA,NA
WQ053,521,NA,NA
CG2X4,516,NA,NA
FPJ,516,NA,NA
IBB02,507,NA,NA
ZYD01,501,NA,NA
XLA00,490,NA,NA
IDY04,486,NA,NA
CS5Z4,484,NA,NA
Z5132,483,NA,NA
ICB02,469,NA,NA
XCK20,469,NA,NA
WC115,464,NA,NA
IFB02,457,NA,NA
WE198,453,NA,NA
R31,451,NA,NA
CM2X4,449,NA,NA
HA1TE,447,NA,NA
IBA03,447,NA,NA
ZXB10,447,NA,NA
CHD65,445,NA,NA
LA2JE,434,NA,NA
1XX32,417,NA,NA
TNH31,417,NA,NA
XX9XW,414,NA,NA
IBA04,412,NA,NA
TQW30,405,NA,NA
IER05,397,NA,NA
TFN04,372,NA,NA
PHD79,371,NA,NA
IEY01,370,NA,NA
CKC60,369,NA,NA
4AA33,362,NA,NA
PD4HE,357,NA,NA
W0A10,356,NA,NA
AA500,355,NA,NA
IBZ06,349,NA,NA
IER03,344,NA,NA
PH2CD,341,NA,NA
FM2CE,339,NA,NA
JN6DR,336,NA,NA
KE003,332,NA,NA
IDY01,328,NA,NA
XFP02,328,NA,NA
MA4AT,325,NA,NA
IDY02,323,NA,NA
TND34,321,NA,NA
WQ064,310,NA,NA
YG1CD,302,NA,NA
XF620,300,NA,NA
ZXY80,299,NA,NA
IGV01,298,NA,NA
EB1BA,295,NA,NA
XX9LA,295,NA,NA
AAG50,294,NA,NA
CKC30,294,NA,NA
RJ421,294,NA,NA
CGD10,293,NA,NA
RJ410,292,NA,NA
4AA23,288,NA,NA
WQ021,288,NA,NA
KE029,285,NA,NA
ZXY56,285,NA,NA
LC003,283,NA,NA
4CJ01,282,NA,NA
NA3CF,282,NA,NA
NGH20,282,NA,NA
ZXY59,282,NA,NA
1XC13,281,NA,NA
CKD93,280,NA,NA
NFC40,280,NA,NA
CK2L4,272,NA,NA
TAD08,272,NA,NA
FPB22,269,NA,NA
AA1XD,265,NA,NA
ZYB02,265,NA,NA
ZQX00,263,NA,NA
RJ411,260,NA,NA
1AA09,257,NA,NA
IEZ99,257,NA,NA
IEY08,256,NA,NA
IDY99,254,NA,NA
R4170,252,NA,NA
NGB30,249,NA,NA
TFN40,249,NA,NA
R1,237,NA,NA
JLW98,235,NA,NA
ZXY57,233,NA,NA
YA1VG,232,NA,NA
NA049,227,NA,NA
IEP99,219,NA,NA
YX8VG,213,NA,NA
QDH,212,NA,NA
SJF01,209,NA,NA
XPX04,209,NA,NA
IEV99,208,NA,NA
AA049,207,NA,NA
3DX05,206,NA,NA
ZXY81,204,NA,NA
ZXE22,203,NA,NA
LE090,202,NA,NA
WQ054,202,NA,NA
5BA08,201,NA,NA
R3120,201,NA,NA
R5210,199,NA,NA
IBB03,197,NA,NA
NBF15,197,NA,NA
XQ899,195,NA,NA
FNA96,191,NA,NA
0192,186,NA,NA
ZXF99,186,NA,NA
ZYB07,186,NA,NA
FK1BT,185,NA,NA
NGC60,185,NA,NA
WQ068,185,NA,NA
4AC07,184,NA,NA
GD004,182,NA,NA
JG001,182,NA,NA
ZXD40,182,NA,NA
NE049,180,NA,NA
R22,178,NA,NA
KDG30,177,NA,NA
90621,175,NA,NA
IBA02,175,NA,NA
ZXX06,174,NA,NA
ZYB03,173,NA,NA
NAG61,172,NA,NA
CG2S4,168,NA,NA
QC6S1,168,NA,NA
ICC03,165,NA,NA
MAC00,164,NA,NA
TNB31,161,NA,NA
BBA20,160,NA,NA
ZXY68,160,NA,NA
PJ003,159,NA,NA
ZXY13,156,NA,NA
WQ045,155,NA,NA
WQ026,152,NA,NA
CD2S4,150,NA,NA
WQ007,150,NA,NA
BA1NN,148,NA,NA
TK824,148,NA,NA
WXQ26,148,NA,NA
1BA04,145,NA,NA
ZXX09,145,NA,NA
ZXY84,145,NA,NA
NGF40,143,NA,NA
ZSA00,143,NA,NA
FM3CN,142,NA,NA
IBZ08,142,NA,NA
IEP02,139,NA,NA
TFN50,135,NA,NA
XKX00,135,NA,NA
0189,133,NA,NA
1008,131,NA,NA
MAA40,129,NA,NA
CK9G4,128,NA,NA
XFL00,128,NA,NA
RJ190,127,NA,NA
JKE25,126,NA,NA
JN4ED,126,NA,NA
SCD02,126,NA,NA
IEP03,125,NA,NA
TFC99,125,NA,NA
WQ031,124,NA,NA
IDY16,122,NA,NA
MAE03,122,NA,NA
XG413,122,NA,NA
ZYC02,122,NA,NA
CGD20,121,NA,NA
DFF20,120,NA,NA
XQ818,120,NA,NA
WQ020,119,NA,NA
FM1TQ,117,NA,NA
LC002,117,NA,NA
NGC99,116,NA,NA
R51,116,NA,NA
RF220,116,NA,NA
JJC00,114,NA,NA
MAW96,114,NA,NA
IDY15,113,NA,NA
2AB04,112,NA,NA
CJ2M4,112,NA,NA
XG430,110,NA,NA
XQ817,109,NA,NA
IAB07,108,NA,NA
WXQ99,108,NA,NA
0103,107,NA,NA
ACC69,107,NA,NA
TLE30,107,NA,NA
IFC99,106,NA,NA
RD160,106,NA,NA
TKC52,106,NA,NA
XX1XQ,106,NA,NA
ZZB10,106,NA,NA
JD1EE,105,NA,NA
ZXY53,105,NA,NA
LCA17,104,NA,NA
MCA96,104,NA,NA
CL2L4,103,NA,NA
ZXC30,102,NA,NA
IER08,100,NA,NA
RD210,100,NA,NA
TGE00,100,NA,NA
DFF50,99,NA,NA
FKC60,98,NA,NA
LCD97,98,NA,NA
TNC33,98,NA,NA
JDA02,96,NA,NA
NBE40,95,NA,NA
0,94,NA,NA
1XC06,94,NA,NA
4AA24,94,NA,NA
SCD01,94,NA,NA
0701,93,NA,NA
IBB01,93,NA,NA
KDG20,93,NA,NA
ZYB05,93,NA,NA
MAC02,92,NA,NA
ZYD04,92,NA,NA
MAA96,91,NA,NA
IEY06,90,NA,NA
TEB10,90,NA,NA
TNB30,90,NA,NA
FNE96,89,NA,NA
IEY03,89,NA,NA
NFC99,89,NA,NA
CK2K4,88,NA,NA
XPX16,88,NA,NA
1200,87,NA,NA
CKE60,87,NA,NA
1CX08,86,NA,NA
JCW98,86,NA,NA
TNX90,86,NA,NA
ZXX08,85,NA,NA
TCE00,84,NA,NA
YL1CD,84,NA,NA
5BA03,83,NA,NA
IDR02,83,NA,NA
NGB50,83,NA,NA
R1280,83,NA,NA
1XC14,82,NA,NA
NFC30,82,NA,NA
NGE30,82,NA,NA
TNE11,82,NA,NA
5AB14,81,NA,NA
IAB01,81,NA,NA
TJG30,81,NA,NA
TND30,81,NA,NA
GD002,79,NA,NA
JG1JM,79,NA,NA
JL9AE,79,NA,NA
ADA20,78,NA,NA
IAB08,78,NA,NA
TFP04,78,NA,NA
NBE20,77,NA,NA
TKC50,77,NA,NA
TNX03,77,NA,NA
HB000,76,NA,NA
IDY05,75,NA,NA
JC004,75,NA,NA
NB049,73,NA,NA
IBZ03,72,NA,NA
RJ425,72,NA,NA
XF601,72,NA,NA
WQ055,71,NA,NA
ZYB08,71,NA,NA
0601,70,NA,NA
1XC08,70,NA,NA
GD003,70,NA,NA
IAZ99,70,NA,NA
LAA31,70,NA,NA
HA1DA,69,NA,NA
NH1CF,69,NA,NA
AA1CF,68,NA,NA
NHJ12,68,NA,NA
PJ002,68,NA,NA
PX1AE,68,NA,NA
RJ414,68,NA,NA
CKE65,67,NA,NA
GDG10,66,NA,NA
NFU00,66,NA,NA
ZXY54,66,NA,NA
KDG21,65,NA,NA
PX_2,65,NA,NA
XP60W,65,NA,NA
IER06,64,NA,NA
NFC50,64,NA,NA
QAD00,64,NA,NA
QC9S1,64,NA,NA
0193,63,NA,NA
TAD00,63,NA,NA
ENC45,62,NA,NA
IEP01,62,NA,NA
CK2Y4,61,NA,NA
IDR99,61,NA,NA
XX3ZW,61,NA,NA
ZXY04,61,NA,NA
1XC17,60,NA,NA
90494,60,NA,NA
SCC01,60,NA,NA
TFW99,60,NA,NA
0702,59,NA,NA
1LA04,59,NA,NA
TNG31,59,NA,NA
XX7FW,58,NA,NA
ZYB01,58,NA,NA
1XC18,57,NA,NA
4AB0M,57,NA,NA
KAS20,57,NA,NA
R5,57,NA,NA
0116,56,NA,NA
IEY11,56,NA,NA
TJX00,56,NA,NA
WQ056,56,NA,NA
JJ5AT,55,NA,NA
ICA04,54,NA,NA
KDG00,54,NA,NA
WQ032,54,NA,NA
WX130,54,NA,NA
0602,53,NA,NA
1CD04,53,NA,NA
CF2S4,53,NA,NA
IDY14,53,NA,NA
R1270,53,NA,NA
SCB02,53,NA,NA
0108,52,NA,NA
3AA13,52,NA,NA
5906,52,NA,NA
XX8XW,52,NA,NA
FQA10,50,NA,NA
IDR04,50,NA,NA
JN7SN,50,NA,NA
1BC05,49,NA,NA
IAB11,49,NA,NA
IDY09,49,NA,NA
PJ004,49,NA,NA
IEY15,48,NA,NA
AA5NK,47,NA,NA
FPB96,47,NA,NA
IAB14,47,NA,NA
KE099,47,NA,NA
NGB99,47,NA,NA
QCH00,47,NA,NA
YNA09,47,NA,NA
1AA01,46,NA,NA
0617,45,NA,NA
2BX02,45,NA,NA
EGA05,45,NA,NA
JN5AP,45,NA,NA
PD4BG,45,NA,NA
XX4AW,45,NA,NA
2AA01,44,NA,NA
GD1FN,44,NA,NA
KED62,44,NA,NA
NGJ66,44,NA,NA
NHC20,44,NA,NA
TFP59,44,NA,NA
WQ022,44,NA,NA
ZXE92,44,NA,NA
ZXX07,44,NA,NA
\1,43,NA,NA
EX003,43,NA,NA
FPB20,43,NA,NA
IDY17,43,NA,NA
MAW98,43,NA,NA
NGE25,43,NA,NA
R3610,43,NA,NA
ZXY63,43,NA,NA
0700,42,NA,NA
1XX08,42,NA,NA
JCA20,42,NA,NA
LBF60,42,NA,NA
4AC05,41,NA,NA
5CM18,41,NA,NA
CGD99,41,NA,NA
QCE00,41,NA,NA
TEB00,41,NA,NA
TNB34,41,NA,NA
ZSB00,41,NA,NA
ZXB20,41,NA,NA
ZXY12,41,NA,NA
