concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type,tmp_domain_id_2
4176,4080015,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4177,43531093,Maps to,2013-07-31,2030-12-31,NA,USAGI,Procedure
4188,43531093,Maps to,2013-07-31,2030-12-31,NA,USAGI,Procedure
4189,4031970,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4190,4031970,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4191,43531134,Maps to,2013-07-31,2030-12-31,NA,USAGI,Procedure
4193,4031972,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4200,4031970,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4201,43531134,Maps to,2013-07-31,2030-12-31,NA,USAGI,Procedure
4202,4080019,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4203,4080019,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4204,44809083,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
4212,4259286,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4213,4259286,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4214,36675314,Maps to,2019-01-31,2030-12-31,NA,USAGI,Procedure
4216,4178647,Maps to,2008-01-31,2030-12-31,NA,USAGI,Procedure
4223,4259286,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4224,36675314,Maps to,2019-01-31,2030-12-31,NA,USAGI,Procedure
4228,4252234,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4229,4148141,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4230,4029419,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4242,4030681,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4243,4029418,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4245,4314251,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4246,4314251,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4247,4251314,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4249,4094314,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4254,4030819,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4263,4195874,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4264,4105589,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4265,4105589,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4269,4032014,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4269,4195874,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4270,4131910,Maps to,2008-01-01,2030-12-31,NA,USAGI,Procedure
4272,4300662,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4273,46270838,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
4279,4032126,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4286,4164907,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4287,46270663,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
4305,4196881,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
4308,45766659,Maps to,2015-01-31,2030-12-31,NA,USAGI,Procedure
4309,36674836,Maps to,2019-01-31,2030-12-31,NA,USAGI,Procedure
4315,4231419,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4317,4324124,Maps to,1970-01-01,2000-11-14,NA,USAGI,Procedure
4319,4031777,Maps to,1997-11-14,2030-12-31,NA,USAGI,Procedure
4336,4147525,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4350,4139026,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4363,4113928,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4367,4199943,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4369,4141444,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4374,4284254,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4378,43530762,Maps to,2013-07-31,2030-12-31,NA,USAGI,Procedure
4382,4194390,Maps to,1970-01-01,2030-12-31,NA,USAGI,Condition
4382,4176809,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4402,4147307,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4406,4001359,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4407,4324546,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4410,4144705,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4411,46270896,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
4421,4129658,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4444,4171183,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4446,4194260,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4447,4124526,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4448,4122230,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4457,42872565,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
4459,4302823,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4474,4204677,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4475,4204677,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4477,4122234,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4477,4204677,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4478,4174035,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4487,4131021,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4488,4070373,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4491,4171187,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4492,4144800,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4497,4312953,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4499,40483096,Maps to,2009-07-31,2030-12-31,NA,USAGI,Procedure
4500,46270974,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
4507,4279131,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4508,4035620,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4510,4266974,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4515,4307652,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4523,4066634,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4529,4070472,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4530,4240093,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4532,4181652,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4538,4071653,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4548,4297516,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4551,4297516,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4552,4294382,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
4561,4227418,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4561,4123569,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4563,4266224,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4565,4198190,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4566,4198190,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4567,4243973,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4568,4174214,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4574,37396234,Maps to,2016-07-31,2030-12-31,NA,USAGI,Procedure
4578,40479585,Maps to,2009-07-31,2030-12-31,NA,USAGI,Procedure
4578,37396234,Maps to,2016-07-31,2030-12-31,NA,USAGI,Procedure
4588,4138003,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
4601,4290106,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4604,4241048,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4606,4209537,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4614,40492244,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
4622,4120978,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4626,4124529,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4628,4281511,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4629,40485980,Maps to,2011-01-31,2030-12-31,NA,USAGI,Procedure
4631,4265898,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4633,4314569,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4639,4144078,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4639,4138127,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4641,4184913,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4641,2002747,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4645,4018022,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4647,4233412,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4648,44809642,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
4651,4097958,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4653,4219780,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4654,44809616,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
4656,44807797,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
4667,4128868,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4670,4031507,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4676,4218743,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4678,4290511,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4684,4004270,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4690,4207040,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4695,2002828,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4695,4314436,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4699,4160163,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4701,4261365,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4703,4198242,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4707,4173452,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4734,4096461,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4735,4262950,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4737,4145225,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4745,4067408,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4758,37016897,Maps to,2016-01-31,2030-12-31,NA,USAGI,Procedure
4781,4200684,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4782,4246848,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4782,4018141,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4784,4030658,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4784,4246848,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
4785,4249893,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4787,4262588,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4788,4143985,Maps to,2005-01-01,2030-12-31,NA,USAGI,Procedure
4798,4055029,Maps to,2006-01-01,2030-12-31,NA,USAGI,Procedure
4801,4086275,Maps to,2011-01-01,2030-12-31,NA,USAGI,Procedure
4807,42535577,Maps to,2018-01-31,2030-12-31,NA,USAGI,Procedure
4821,4326580,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4825,4334487,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
4830,4226983,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4851,4010018,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
4880,4171571,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4882,4171571,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4888,4327129,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
4890,4098024,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4890,2003122,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4892,4171194,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4892,4225775,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4892,4188184,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4892,4067932,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4892,4238837,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4892,4167978,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4895,4074077,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4897,4223377,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4898,4069110,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4898,37310741,Maps to,2020-03-09,2030-12-31,NA,USAGI,Procedure
4902,4244431,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4910,4120148,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4912,4196919,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4922,40483159,Maps to,2009-07-31,2030-12-31,NA,USAGI,Procedure
4937,4230660,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4938,4230660,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4942,4098788,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4956,4142374,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4957,4183842,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4958,4220239,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4959,4032631,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4962,4146023,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4963,4144197,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4964,4216250,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4965,44809602,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
4966,4183841,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4968,4287941,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4971,4030150,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
4972,4069129,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5008,4229689,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5022,4123999,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5030,4119898,Maps to,1999-01-01,2016-12-31,NA,USAGI,Procedure
5032,4043247,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5033,4270640,Maps to,1999-01-01,2016-12-31,NA,USAGI,Procedure
5035,4297380,Maps to,1999-01-01,2016-12-31,NA,USAGI,Procedure
5036,4270640,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5039,4185899,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5040,4149348,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5041,42872509,Maps to,2012-07-31,2030-12-31,NA,USAGI,Procedure
5042,4067681,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5043,4242997,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5044,4163971,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5048,4151530,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5053,4342523,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5056,4266622,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5060,4068757,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5061,4067560,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5072,4080446,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5077,4040297,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5077,4340251,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5079,40487575,Maps to,2011-07-31,2030-12-31,NA,USAGI,Procedure
5081,4342532,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5084,4199705,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5100,44789813,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
5104,4342532,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5104,4079701,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5115,4304943,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5126,4083232,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5129,4194588,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
5132,4194588,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
5132,4326191,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5139,4144852,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5140,4138981,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5141,4019134,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5144,4242748,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5155,4141456,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5156,4168628,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5157,4222733,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5158,44808479,Maps to,2014-04-01,2030-12-31,NA,USAGI,Procedure
5159,4316068,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5160,4020329,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5161,4286807,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5165,4125325,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5177,4068389,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5222,4125482,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5223,4281839,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5224,4018300,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5224,4282932,Maps to,1970-01-01,2030-12-31,NA,USAGI,Observation
5225,4195648,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5228,4138388,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5230,4248215,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5247,4173510,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5263,4303684,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5267,4169122,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5267,4139745,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5271,4169122,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5271,4139745,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5271,37109313,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5273,4083230,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5273,4335399,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5273,37109312,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5276,4083230,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5276,4335399,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5276,37109312,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5281,4169111,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5288,4083230,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5288,4335399,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5288,37109312,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5289,4083230,Maps to,2009-01-01,2016-12-31,NA,USAGI,Procedure
5289,4335399,Maps to,2009-01-31,2016-12-31,NA,USAGI,Procedure
5289,37109312,Maps to,2017-07-31,2016-12-31,NA,USAGI,Procedure
5291,4083230,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5291,4335399,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5291,37109312,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5292,4335399,Maps to,2009-01-31,2016-12-31,NA,USAGI,Procedure
5292,4083230,Maps to,2009-01-01,2016-12-31,NA,USAGI,Procedure
5292,37109312,Maps to,2017-07-31,2016-12-31,NA,USAGI,Procedure
5295,4264477,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5296,4061009,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5297,4261497,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5298,4061009,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5303,37109313,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5303,4139745,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5305,4335399,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5305,4083230,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5305,37109312,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5307,4261497,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5307,46272043,Maps to,2015-07-31,2030-12-31,NA,USAGI,Procedure
5307,40481181,Maps to,2010-07-31,2030-12-31,NA,USAGI,Procedure
5307,4304275,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5309,4083230,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5309,4335399,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5309,37109312,Maps to,2017-07-31,2030-12-31,NA,USAGI,Procedure
5335,4332503,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5336,4332503,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5336,4252907,Maps to,2003-01-01,2030-12-31,NA,USAGI,Procedure
5336,36713202,Maps to,2017-01-31,2030-12-31,NA,USAGI,Procedure
5368,4147846,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5374,4346528,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
5377,4049266,Maps to,2009-01-01,2030-12-31,NA,USAGI,Procedure
5383,4082531,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5389,4226692,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5393,4301342,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5404,4021108,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5405,4021108,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5407,4021108,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
5407,4109784,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
5409,4022807,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5414,4304536,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5416,4177823,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5431,4279393,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5444,4233078,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5461,4035162,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5467,4220029,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5476,4022474,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5488,4087889,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5507,4120120,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
5508,4050864,Maps to,1998-01-01,2030-12-31,NA,USAGI,Procedure
5509,4324124,Maps to,1997-11-14,2030-12-31,NA,USAGI,Procedure
5513,4080968,Maps to,2011-01-01,2030-12-31,NA,USAGI,Procedure
5517,4231192,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5533,4257824,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5533,4079701,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5536,4232412,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5536,4302076,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5558,4030397,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5559,4341373,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5565,4324451,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5566,4324451,Maps to,2009-01-31,2030-12-31,NA,USAGI,Procedure
5568,4198854,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5569,4029570,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5572,4178606,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5582,4237124,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5584,4143509,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5596,4021253,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5598,4308662,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5600,4022958,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5603,4048702,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5611,4198228,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5613,4198228,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5615,4020344,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5626,4181450,Maps to,2008-01-31,2030-12-31,NA,USAGI,Procedure
5628,4023102,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5630,4073990,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5632,4021434,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5634,4023106,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5643,4301429,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5644,4301429,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5649,4044246,Maps to,1997-01-01,2030-12-31,NA,USAGI,Procedure
5655,4277454,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5655,4060629,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5656,4059073,Maps to,1999-01-01,2030-12-31,NA,USAGI,Procedure
5660,4221381,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5663,4267975,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5664,4267975,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5666,4270496,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5667,4029571,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5668,4119924,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5673,4124166,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5674,36675591,Maps to,2019-01-31,2030-12-31,NA,USAGI,Procedure
5675,4010266,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5677,4294825,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5680,4021414,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5681,4074831,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5689,4180766,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5694,4249749,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5697,4264416,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
5711,4221381,Maps to,1970-01-01,2030-12-31,NA,USAGI,Procedure
