concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason,tmp_mapping_type
44499596,44499596,Maps to,20150918,20991231,NA,OMOP
44503187,44503187,Maps to,20150918,20991231,NA,OMOP
44501767,44501767,Maps to,20150918,20991231,NA,OMOP
44500960,44500960,Maps to,20150918,20991231,NA,OMOP
44502531,44502531,Maps to,20150918,20991231,NA,OMOP
44499442,44499442,Maps to,20150918,20991231,NA,OMOP
44500492,44500492,Maps to,20150918,20991231,NA,OMOP
44500706,44500706,Maps to,20150918,20991231,NA,OMOP
44502552,44502552,Maps to,20150918,20991231,NA,OMOP
44501132,44501132,Maps to,20150918,20991231,NA,OMOP
44501648,44501648,Maps to,20150918,20991231,NA,OMOP
44502315,44502315,Maps to,20150918,20991231,NA,OMOP
44501285,44501285,Maps to,20150918,20991231,NA,OMOP
44500175,44500175,Maps to,20150918,20991231,NA,OMOP
44502235,44502235,Maps to,20150918,20991231,NA,OMOP
44501954,44501954,Maps to,20150918,20991231,NA,OMOP
44498997,44498997,Maps to,20150918,20991231,NA,OMOP
44503558,44503558,Maps to,20150918,20991231,NA,OMOP
44502837,44502837,Maps to,20150918,20991231,NA,OMOP
44502782,44502782,Maps to,20150918,20991231,NA,OMOP
44500450,44500450,Maps to,20150918,20991231,NA,OMOP
44502937,44502937,Maps to,20150918,20991231,NA,OMOP
44501539,44501539,Maps to,20150918,20991231,NA,OMOP
44501662,44501662,Maps to,20150918,20991231,NA,OMOP
44503078,44503078,Maps to,20150918,20991231,NA,OMOP
44501903,44501903,Maps to,20150918,20991231,NA,OMOP
44500555,44500555,Maps to,20150918,20991231,NA,OMOP
44502959,44502959,Maps to,20150918,20991231,NA,OMOP
44501008,44501008,Maps to,20150918,20991231,NA,OMOP
44500655,44500655,Maps to,20150918,20991231,NA,OMOP
44502814,44502814,Maps to,20150918,20991231,NA,OMOP
44502361,44502361,Maps to,20150918,20991231,NA,OMOP
44501257,44501257,Maps to,20150918,20991231,NA,OMOP
44500065,44500065,Maps to,20150918,20991231,NA,OMOP
44500998,44500998,Maps to,20150918,20991231,NA,OMOP
44502001,44502001,Maps to,20150918,20991231,NA,OMOP
44501842,44501842,Maps to,20150918,20991231,NA,OMOP
44500678,44500678,Maps to,20150918,20991231,NA,OMOP
44500582,44500582,Maps to,20150918,20991231,NA,OMOP
44500501,44500501,Maps to,20150918,20991231,NA,OMOP
44501701,44501701,Maps to,20150918,20991231,NA,OMOP
44501261,44501261,Maps to,20150918,20991231,NA,OMOP
44502115,44502115,Maps to,20150918,20991231,NA,OMOP
44502537,44502537,Maps to,20150918,20991231,NA,OMOP
44499578,44499578,Maps to,20150918,20991231,NA,OMOP
44501329,44501329,Maps to,20150918,20991231,NA,OMOP
44499494,44499494,Maps to,20150918,20991231,NA,OMOP
44499644,44499644,Maps to,20150918,20991231,NA,OMOP
44500023,44500023,Maps to,20150918,20991231,NA,OMOP
44502664,44502664,Maps to,20150918,20991231,NA,OMOP
44500551,44500551,Maps to,20150918,20991231,NA,OMOP
44500922,44500922,Maps to,20150918,20991231,NA,OMOP
44501831,44501831,Maps to,20150918,20991231,NA,OMOP
44499686,44499686,Maps to,20150918,20991231,NA,OMOP
44502568,44502568,Maps to,20150918,20991231,NA,OMOP
44500726,44500726,Maps to,20150918,20991231,NA,OMOP
44500573,44500573,Maps to,20150918,20991231,NA,OMOP
44503087,44503087,Maps to,20150918,20991231,NA,OMOP
44500651,44500651,Maps to,20150918,20991231,NA,OMOP
44503604,133424,Maps to,20150918,20991231,NA,OMOP
44504606,4317832,Maps to,20150918,20991231,NA,OMOP
44503233,4323068,Maps to,20150918,20991231,NA,OMOP
44505533,4335882,Maps to,20150918,20991231,NA,OMOP
44504785,4315535,Maps to,20150918,20991231,NA,OMOP
44499459,44499459,Maps to,20150918,20991231,NA,OMOP
44501148,44501148,Maps to,20150918,20991231,NA,OMOP
44501036,44501036,Maps to,20150918,20991231,NA,OMOP
44501299,44501299,Maps to,20150918,20991231,NA,OMOP
44500091,44500091,Maps to,20150918,20991231,NA,OMOP
44501556,44501556,Maps to,20150918,20991231,NA,OMOP
44500657,44500657,Maps to,20150918,20991231,NA,OMOP
44501283,44501283,Maps to,20150918,20991231,NA,OMOP
44502125,44502125,Maps to,20150918,20991231,NA,OMOP
44501720,44501720,Maps to,20150918,20991231,NA,OMOP
44501894,44501894,Maps to,20150918,20991231,NA,OMOP
44499479,44499479,Maps to,20150918,20991231,NA,OMOP
44501558,44501558,Maps to,20150918,20991231,NA,OMOP
44501332,44501332,Maps to,20150918,20991231,NA,OMOP
44501287,44501287,Maps to,20150918,20991231,NA,OMOP
44501933,44501933,Maps to,20150918,20991231,NA,OMOP
44502346,44502346,Maps to,20150918,20991231,NA,OMOP
44500201,44500201,Maps to,20150918,20991231,NA,OMOP
44500327,44500327,Maps to,20150918,20991231,NA,OMOP
44500470,44500470,Maps to,20150918,20991231,NA,OMOP
44501930,44501930,Maps to,20150918,20991231,NA,OMOP
44500869,44500869,Maps to,20150918,20991231,NA,OMOP
44501433,44501433,Maps to,20150918,20991231,NA,OMOP
44501089,44501089,Maps to,20150918,20991231,NA,OMOP
44502558,44502558,Maps to,20150918,20991231,NA,OMOP
44499908,44499908,Maps to,20150918,20991231,NA,OMOP
44503023,44503023,Maps to,20150918,20991231,NA,OMOP
44503178,44503178,Maps to,20150918,20991231,NA,OMOP
44500466,44500466,Maps to,20150918,20991231,NA,OMOP
44500209,44500209,Maps to,20150918,20991231,NA,OMOP
44500432,44500432,Maps to,20150918,20991231,NA,OMOP
44499741,44499741,Maps to,20150918,20991231,NA,OMOP
44501207,44501207,Maps to,20150918,20991231,NA,OMOP
44498944,44498944,Maps to,20150918,20991231,NA,OMOP
44501996,44501996,Maps to,20150918,20991231,NA,OMOP
44500246,44500246,Maps to,20150918,20991231,NA,OMOP
44499521,44499521,Maps to,20150918,20991231,NA,OMOP
44501331,44501331,Maps to,20150918,20991231,NA,OMOP
44501214,44501214,Maps to,20150918,20991231,NA,OMOP
44500721,44500721,Maps to,20150918,20991231,NA,OMOP
44502964,44502964,Maps to,20150918,20991231,NA,OMOP
44500560,44500560,Maps to,20150918,20991231,NA,OMOP
44501747,44501747,Maps to,20150918,20991231,NA,OMOP
44499890,44499890,Maps to,20150918,20991231,NA,OMOP
44502764,44502764,Maps to,20150918,20991231,NA,OMOP
44499956,44499956,Maps to,20150918,20991231,NA,OMOP
44502333,44502333,Maps to,20150918,20991231,NA,OMOP
44501415,44501415,Maps to,20150918,20991231,NA,OMOP
44502244,44502244,Maps to,20150918,20991231,NA,OMOP
44502290,44502290,Maps to,20150918,20991231,NA,OMOP
44505750,76924,Maps to,20150918,20991231,NA,OMOP
44504570,4315663,Maps to,20150918,20991231,NA,OMOP
44503375,4313359,Maps to,20150918,20991231,NA,OMOP
44505247,4315806,Maps to,20150918,20991231,NA,OMOP
44504588,4315942,Maps to,20150918,20991231,NA,OMOP
44503979,4314209,Maps to,20150918,20991231,NA,OMOP
44503483,4314217,Maps to,20150918,20991231,NA,OMOP
44504552,45768942,Maps to,20150918,20991231,NA,OMOP
44504968,45768953,Maps to,20150918,20991231,NA,OMOP
44503824,45769025,Maps to,20150918,20991231,NA,OMOP
44502972,44502972,Maps to,20150918,20991231,NA,OMOP
44501718,44501718,Maps to,20150918,20991231,NA,OMOP
44502913,44502913,Maps to,20150918,20991231,NA,OMOP
44499931,44499931,Maps to,20150918,20991231,NA,OMOP
44500429,44500429,Maps to,20150918,20991231,NA,OMOP
44501713,44501713,Maps to,20150918,20991231,NA,OMOP
44500794,44500794,Maps to,20150918,20991231,NA,OMOP
44501072,44501072,Maps to,20150918,20991231,NA,OMOP
44502313,44502313,Maps to,20150918,20991231,NA,OMOP
44499836,44499836,Maps to,20150918,20991231,NA,OMOP
44502218,44502218,Maps to,20150918,20991231,NA,OMOP
44502081,44502081,Maps to,20150918,20991231,NA,OMOP
44500669,44500669,Maps to,20150918,20991231,NA,OMOP
44500015,44500015,Maps to,20150918,20991231,NA,OMOP
44502770,44502770,Maps to,20150918,20991231,NA,OMOP
44501886,44501886,Maps to,20150918,20991231,NA,OMOP
44500131,44500131,Maps to,20150918,20991231,NA,OMOP
44501995,44501995,Maps to,20150918,20991231,NA,OMOP
44502180,44502180,Maps to,20150918,20991231,NA,OMOP
44503158,44503158,Maps to,20150918,20991231,NA,OMOP
44501573,44501573,Maps to,20150918,20991231,NA,OMOP
44499482,44499482,Maps to,20150918,20991231,NA,OMOP
44501126,44501126,Maps to,20150918,20991231,NA,OMOP
44501292,44501292,Maps to,20150918,20991231,NA,OMOP
44500054,44500054,Maps to,20150918,20991231,NA,OMOP
44500888,44500888,Maps to,20150918,20991231,NA,OMOP
44500012,44500012,Maps to,20150918,20991231,NA,OMOP
44500842,44500842,Maps to,20150918,20991231,NA,OMOP
44502938,44502938,Maps to,20150918,20991231,NA,OMOP
44502630,44502630,Maps to,20150918,20991231,NA,OMOP
44501098,44501098,Maps to,20150918,20991231,NA,OMOP
44500875,44500875,Maps to,20150918,20991231,NA,OMOP
44500584,44500584,Maps to,20150918,20991231,NA,OMOP
44500308,44500308,Maps to,20150918,20991231,NA,OMOP
44501101,44501101,Maps to,20150918,20991231,NA,OMOP
44500120,44500120,Maps to,20150918,20991231,NA,OMOP
44503013,44503013,Maps to,20150918,20991231,NA,OMOP
44500476,44500476,Maps to,20150918,20991231,NA,OMOP
44501471,44501471,Maps to,20150918,20991231,NA,OMOP
44500899,44500899,Maps to,20150918,20991231,NA,OMOP
44500221,44500221,Maps to,20150918,20991231,NA,OMOP
44499995,44499995,Maps to,20150918,20991231,NA,OMOP
44500895,44500895,Maps to,20150918,20991231,NA,OMOP
44500457,44500457,Maps to,20150918,20991231,NA,OMOP
44501609,44501609,Maps to,20150918,20991231,NA,OMOP
44502827,44502827,Maps to,20150918,20991231,NA,OMOP
44500095,44500095,Maps to,20150918,20991231,NA,OMOP
44501536,44501536,Maps to,20150918,20991231,NA,OMOP
44500190,44500190,Maps to,20150918,20991231,NA,OMOP
44501647,44501647,Maps to,20150918,20991231,NA,OMOP
44502039,44502039,Maps to,20150918,20991231,NA,OMOP
44501396,44501396,Maps to,20150918,20991231,NA,OMOP
44502742,44502742,Maps to,20150918,20991231,NA,OMOP
44500813,44500813,Maps to,20150918,20991231,NA,OMOP
44502990,44502990,Maps to,20150918,20991231,NA,OMOP
44502763,44502763,Maps to,20150918,20991231,NA,OMOP
44501131,44501131,Maps to,20150918,20991231,NA,OMOP
44500454,44500454,Maps to,20150918,20991231,NA,OMOP
44501915,44501915,Maps to,20150918,20991231,NA,OMOP
44502694,44502694,Maps to,20150918,20991231,NA,OMOP
44501183,44501183,Maps to,20150918,20991231,NA,OMOP
44500397,44500397,Maps to,20150918,20991231,NA,OMOP
44503176,44503176,Maps to,20150918,20991231,NA,OMOP
44499435,44499435,Maps to,20150918,20991231,NA,OMOP
44502739,44502739,Maps to,20150918,20991231,NA,OMOP
44498946,44498946,Maps to,20150918,20991231,NA,OMOP
44502874,44502874,Maps to,20150918,20991231,NA,OMOP
44502155,44502155,Maps to,20150918,20991231,NA,OMOP
44500372,44500372,Maps to,20150918,20991231,NA,OMOP
44502427,44502427,Maps to,20150918,20991231,NA,OMOP
44503332,135491,Maps to,20150918,20991231,NA,OMOP
44505873,4112855,Maps to,20150918,20991231,NA,OMOP
44504757,4313798,Maps to,20150918,20991231,NA,OMOP
44504891,4316490,Maps to,20150918,20991231,NA,OMOP
44504984,4316504,Maps to,20150918,20991231,NA,OMOP
44504490,4316514,Maps to,20150918,20991231,NA,OMOP
44503404,4316612,Maps to,20150918,20991231,NA,OMOP
44503657,4313911,Maps to,20150918,20991231,NA,OMOP
44503473,4313913,Maps to,20150918,20991231,NA,OMOP
44505772,4316746,Maps to,20150918,20991231,NA,OMOP
44504247,4317554,Maps to,20150918,20991231,NA,OMOP
44504559,45768985,Maps to,20150918,20991231,NA,OMOP
44503826,45769021,Maps to,20150918,20991231,NA,OMOP
44502731,44502731,Maps to,20150918,20991231,NA,OMOP
44503001,44503001,Maps to,20150918,20991231,NA,OMOP
44500722,44500722,Maps to,20150918,20991231,NA,OMOP
44502912,44502912,Maps to,20150918,20991231,NA,OMOP
44502476,44502476,Maps to,20150918,20991231,NA,OMOP
44500202,44500202,Maps to,20150918,20991231,NA,OMOP
44502070,44502070,Maps to,20150918,20991231,NA,OMOP
44500446,44500446,Maps to,20150918,20991231,NA,OMOP
44501420,44501420,Maps to,20150918,20991231,NA,OMOP
44502493,44502493,Maps to,20150918,20991231,NA,OMOP
44500472,44500472,Maps to,20150918,20991231,NA,OMOP
44502688,44502688,Maps to,20150918,20991231,NA,OMOP
44501302,44501302,Maps to,20150918,20991231,NA,OMOP
44502084,44502084,Maps to,20150918,20991231,NA,OMOP
44502810,44502810,Maps to,20150918,20991231,NA,OMOP
44501165,44501165,Maps to,20150918,20991231,NA,OMOP
44503031,44503031,Maps to,20150918,20991231,NA,OMOP
44501488,44501488,Maps to,20150918,20991231,NA,OMOP
44501347,44501347,Maps to,20150918,20991231,NA,OMOP
44500189,44500189,Maps to,20150918,20991231,NA,OMOP
44501825,44501825,Maps to,20150918,20991231,NA,OMOP
44499565,44499565,Maps to,20150918,20991231,NA,OMOP
44501252,44501252,Maps to,20150918,20991231,NA,OMOP
44499496,44499496,Maps to,20150918,20991231,NA,OMOP
44502032,44502032,Maps to,20150918,20991231,NA,OMOP
44501501,44501501,Maps to,20150918,20991231,NA,OMOP
44501855,44501855,Maps to,20150918,20991231,NA,OMOP
44502186,44502186,Maps to,20150918,20991231,NA,OMOP
44500953,44500953,Maps to,20150918,20991231,NA,OMOP
44501594,44501594,Maps to,20150918,20991231,NA,OMOP
44502295,44502295,Maps to,20150918,20991231,NA,OMOP
44500498,44500498,Maps to,20150918,20991231,NA,OMOP
44502282,44502282,Maps to,20150918,20991231,NA,OMOP
44501115,44501115,Maps to,20150918,20991231,NA,OMOP
44500781,44500781,Maps to,20150918,20991231,NA,OMOP
44503011,44503011,Maps to,20150918,20991231,NA,OMOP
44501129,44501129,Maps to,20150918,20991231,NA,OMOP
44502550,44502550,Maps to,20150918,20991231,NA,OMOP
44503018,44503018,Maps to,20150918,20991231,NA,OMOP
44499853,44499853,Maps to,20150918,20991231,NA,OMOP
44503156,44503156,Maps to,20150918,20991231,NA,OMOP
44501652,44501652,Maps to,20150918,20991231,NA,OMOP
44501409,44501409,Maps to,20150918,20991231,NA,OMOP
44502554,44502554,Maps to,20150918,20991231,NA,OMOP
44499425,44499425,Maps to,20150918,20991231,NA,OMOP
44500285,44500285,Maps to,20150918,20991231,NA,OMOP
44499471,44499471,Maps to,20150918,20991231,NA,OMOP
44502291,44502291,Maps to,20150918,20991231,NA,OMOP
44499755,44499755,Maps to,20150918,20991231,NA,OMOP
44502134,44502134,Maps to,20150918,20991231,NA,OMOP
44500568,44500568,Maps to,20150918,20991231,NA,OMOP
44499658,44499658,Maps to,20150918,20991231,NA,OMOP
44502388,44502388,Maps to,20150918,20991231,NA,OMOP
44498945,44498945,Maps to,20150918,20991231,NA,OMOP
44503416,4114210,Maps to,20150918,20991231,NA,OMOP
44503952,4097107,Maps to,20150918,20991231,NA,OMOP
44499657,44499657,Maps to,20150918,20991231,NA,OMOP
44499758,44499758,Maps to,20150918,20991231,NA,OMOP
44502390,44502390,Maps to,20150918,20991231,NA,OMOP
44501559,44501559,Maps to,20150918,20991231,NA,OMOP
44503204,44503204,Maps to,20150918,20991231,NA,OMOP
44501598,44501598,Maps to,20150918,20991231,NA,OMOP
44500377,44500377,Maps to,20150918,20991231,NA,OMOP
44502696,44502696,Maps to,20150918,20991231,NA,OMOP
44500395,44500395,Maps to,20150918,20991231,NA,OMOP
44502685,44502685,Maps to,20150918,20991231,NA,OMOP
44502853,44502853,Maps to,20150918,20991231,NA,OMOP
44499539,44499539,Maps to,20150918,20991231,NA,OMOP
44501119,44501119,Maps to,20150918,20991231,NA,OMOP
44498939,44498939,Maps to,20150918,20991231,NA,OMOP
44500139,44500139,Maps to,20150918,20991231,NA,OMOP
44503137,44503137,Maps to,20150918,20991231,NA,OMOP
44500747,44500747,Maps to,20150918,20991231,NA,OMOP
44501607,44501607,Maps to,20150918,20991231,NA,OMOP
44500497,44500497,Maps to,20150918,20991231,NA,OMOP
44502051,44502051,Maps to,20150918,20991231,NA,OMOP
44499846,44499846,Maps to,20150918,20991231,NA,OMOP
44502860,44502860,Maps to,20150918,20991231,NA,OMOP
44501918,44501918,Maps to,20150918,20991231,NA,OMOP
44502704,44502704,Maps to,20150918,20991231,NA,OMOP
44501116,44501116,Maps to,20150918,20991231,NA,OMOP
44502378,44502378,Maps to,20150918,20991231,NA,OMOP
44501360,44501360,Maps to,20150918,20991231,NA,OMOP
44500790,44500790,Maps to,20150918,20991231,NA,OMOP
44501237,44501237,Maps to,20150918,20991231,NA,OMOP
44500430,44500430,Maps to,20150918,20991231,NA,OMOP
44498974,44498974,Maps to,20150918,20991231,NA,OMOP
44502304,44502304,Maps to,20150918,20991231,NA,OMOP
44501621,44501621,Maps to,20150918,20991231,NA,OMOP
44502270,44502270,Maps to,20150918,20991231,NA,OMOP
44502738,44502738,Maps to,20150918,20991231,NA,OMOP
44501608,44501608,Maps to,20150918,20991231,NA,OMOP
44501482,44501482,Maps to,20150918,20991231,NA,OMOP
44500777,44500777,Maps to,20150918,20991231,NA,OMOP
44501247,44501247,Maps to,20150918,20991231,NA,OMOP
44500808,44500808,Maps to,20150918,20991231,NA,OMOP
44503134,44503134,Maps to,20150918,20991231,NA,OMOP
44500381,44500381,Maps to,20150918,20991231,NA,OMOP
44500796,44500796,Maps to,20150918,20991231,NA,OMOP
44502222,44502222,Maps to,20150918,20991231,NA,OMOP
44501416,44501416,Maps to,20150918,20991231,NA,OMOP
44501641,44501641,Maps to,20150918,20991231,NA,OMOP
44499549,44499549,Maps to,20150918,20991231,NA,OMOP
44499828,44499828,Maps to,20150918,20991231,NA,OMOP
44501928,44501928,Maps to,20150918,20991231,NA,OMOP
44501520,44501520,Maps to,20150918,20991231,NA,OMOP
44502139,44502139,Maps to,20150918,20991231,NA,OMOP
44499013,44499013,Maps to,20150918,20991231,NA,OMOP
44502344,44502344,Maps to,20150918,20991231,NA,OMOP
44501969,44501969,Maps to,20150918,20991231,NA,OMOP
44501357,44501357,Maps to,20150918,20991231,NA,OMOP
44505331,4116077,Maps to,20150918,20991231,NA,OMOP
44501417,44501417,Maps to,20150918,20991231,NA,OMOP
44501848,44501848,Maps to,20150918,20991231,NA,OMOP
44501149,44501149,Maps to,20150918,20991231,NA,OMOP
44499714,44499714,Maps to,20150918,20991231,NA,OMOP
44503181,44503181,Maps to,20150918,20991231,NA,OMOP
44501756,44501756,Maps to,20150918,20991231,NA,OMOP
44501759,44501759,Maps to,20150918,20991231,NA,OMOP
44500983,44500983,Maps to,20150918,20991231,NA,OMOP
44501503,44501503,Maps to,20150918,20991231,NA,OMOP
44502322,44502322,Maps to,20150918,20991231,NA,OMOP
44499830,44499830,Maps to,20150918,20991231,NA,OMOP
44502743,44502743,Maps to,20150918,20991231,NA,OMOP
44501050,44501050,Maps to,20150918,20991231,NA,OMOP
44500973,44500973,Maps to,20150918,20991231,NA,OMOP
44500688,44500688,Maps to,20150918,20991231,NA,OMOP
44501671,44501671,Maps to,20150918,20991231,NA,OMOP
44501711,44501711,Maps to,20150918,20991231,NA,OMOP
44500207,44500207,Maps to,20150918,20991231,NA,OMOP
44501676,44501676,Maps to,20150918,20991231,NA,OMOP
44501321,44501321,Maps to,20150918,20991231,NA,OMOP
44502173,44502173,Maps to,20150918,20991231,NA,OMOP
44501147,44501147,Maps to,20150918,20991231,NA,OMOP
44501248,44501248,Maps to,20150918,20991231,NA,OMOP
44503206,44503206,Maps to,20150918,20991231,NA,OMOP
44501529,44501529,Maps to,20150918,20991231,NA,OMOP
44503528,44503528,Maps to,20150918,20991231,NA,OMOP
44501494,44501494,Maps to,20150918,20991231,NA,OMOP
44502444,44502444,Maps to,20150918,20991231,NA,OMOP
44501805,44501805,Maps to,20150918,20991231,NA,OMOP
44499545,44499545,Maps to,20150918,20991231,NA,OMOP
44502669,44502669,Maps to,20150918,20991231,NA,OMOP
44503043,44503043,Maps to,20150918,20991231,NA,OMOP
44499880,44499880,Maps to,20150918,20991231,NA,OMOP
44500031,44500031,Maps to,20150918,20991231,NA,OMOP
44501682,44501682,Maps to,20150918,20991231,NA,OMOP
44500354,44500354,Maps to,20150918,20991231,NA,OMOP
44500300,44500300,Maps to,20150918,20991231,NA,OMOP
44502970,44502970,Maps to,20150918,20991231,NA,OMOP
44501535,44501535,Maps to,20150918,20991231,NA,OMOP
44502458,44502458,Maps to,20150918,20991231,NA,OMOP
44502075,44502075,Maps to,20150918,20991231,NA,OMOP
44501716,44501716,Maps to,20150918,20991231,NA,OMOP
44502588,44502588,Maps to,20150918,20991231,NA,OMOP
44500204,44500204,Maps to,20150918,20991231,NA,OMOP
44502847,44502847,Maps to,20150918,20991231,NA,OMOP
44501057,44501057,Maps to,20150918,20991231,NA,OMOP
44501359,44501359,Maps to,20150918,20991231,NA,OMOP
44502339,44502339,Maps to,20150918,20991231,NA,OMOP
44503019,44503019,Maps to,20150918,20991231,NA,OMOP
44500981,44500981,Maps to,20150918,20991231,NA,OMOP
44501194,44501194,Maps to,20150918,20991231,NA,OMOP
44500114,44500114,Maps to,20150918,20991231,NA,OMOP
44500550,44500550,Maps to,20150918,20991231,NA,OMOP
44503024,44503024,Maps to,20150918,20991231,NA,OMOP
44501679,44501679,Maps to,20150918,20991231,NA,OMOP
44501722,44501722,Maps to,20150918,20991231,NA,OMOP
44501368,44501368,Maps to,20150918,20991231,NA,OMOP
44498993,44498993,Maps to,20150918,20991231,NA,OMOP
44499454,44499454,Maps to,20150918,20991231,NA,OMOP
44499475,44499475,Maps to,20150918,20991231,NA,OMOP
44501649,44501649,Maps to,20150918,20991231,NA,OMOP
44499802,44499802,Maps to,20150918,20991231,NA,OMOP
44504866,259748,Maps to,20150918,20991231,NA,OMOP
44505762,196360,Maps to,20150918,20991231,NA,OMOP
44505787,373151,Maps to,20150918,20991231,NA,OMOP
44499575,44499575,Maps to,20150918,20991231,NA,OMOP
44501726,44501726,Maps to,20150918,20991231,NA,OMOP
44502799,44502799,Maps to,20150918,20991231,NA,OMOP
44499607,44499607,Maps to,20150918,20991231,NA,OMOP
44501516,44501516,Maps to,20150918,20991231,NA,OMOP
44499852,44499852,Maps to,20150918,20991231,NA,OMOP
44500018,44500018,Maps to,20150918,20991231,NA,OMOP
44500385,44500385,Maps to,20150918,20991231,NA,OMOP
44501277,44501277,Maps to,20150918,20991231,NA,OMOP
44503054,44503054,Maps to,20150918,20991231,NA,OMOP
44499567,44499567,Maps to,20150918,20991231,NA,OMOP
44501156,44501156,Maps to,20150918,20991231,NA,OMOP
44502836,44502836,Maps to,20150918,20991231,NA,OMOP
44501800,44501800,Maps to,20150918,20991231,NA,OMOP
44502507,44502507,Maps to,20150918,20991231,NA,OMOP
44500935,44500935,Maps to,20150918,20991231,NA,OMOP
44500575,44500575,Maps to,20150918,20991231,NA,OMOP
44499984,44499984,Maps to,20150918,20991231,NA,OMOP
44502644,44502644,Maps to,20150918,20991231,NA,OMOP
44500431,44500431,Maps to,20150918,20991231,NA,OMOP
44501991,44501991,Maps to,20150918,20991231,NA,OMOP
44500856,44500856,Maps to,20150918,20991231,NA,OMOP
44501314,44501314,Maps to,20150918,20991231,NA,OMOP
44501102,44501102,Maps to,20150918,20991231,NA,OMOP
44500030,44500030,Maps to,20150918,20991231,NA,OMOP
44502299,44502299,Maps to,20150918,20991231,NA,OMOP
44500251,44500251,Maps to,20150918,20991231,NA,OMOP
44501694,44501694,Maps to,20150918,20991231,NA,OMOP
44499562,44499562,Maps to,20150918,20991231,NA,OMOP
44501275,44501275,Maps to,20150918,20991231,NA,OMOP
44500410,44500410,Maps to,20150918,20991231,NA,OMOP
44502399,44502399,Maps to,20150918,20991231,NA,OMOP
44499497,44499497,Maps to,20150918,20991231,NA,OMOP
44502265,44502265,Maps to,20150918,20991231,NA,OMOP
44502569,44502569,Maps to,20150918,20991231,NA,OMOP
44503149,44503149,Maps to,20150918,20991231,NA,OMOP
44501639,44501639,Maps to,20150918,20991231,NA,OMOP
44499937,44499937,Maps to,20150918,20991231,NA,OMOP
44502208,44502208,Maps to,20150918,20991231,NA,OMOP
44500574,44500574,Maps to,20150918,20991231,NA,OMOP
44500617,44500617,Maps to,20150918,20991231,NA,OMOP
44499573,44499573,Maps to,20150918,20991231,NA,OMOP
44503098,44503098,Maps to,20150918,20991231,NA,OMOP
44499882,44499882,Maps to,20150918,20991231,NA,OMOP
44503044,44503044,Maps to,20150918,20991231,NA,OMOP
44499642,44499642,Maps to,20150918,20991231,NA,OMOP
44500626,44500626,Maps to,20150918,20991231,NA,OMOP
44500071,44500071,Maps to,20150918,20991231,NA,OMOP
44500538,44500538,Maps to,20150918,20991231,NA,OMOP
44501142,44501142,Maps to,20150918,20991231,NA,OMOP
44501108,44501108,Maps to,20150918,20991231,NA,OMOP
44500947,44500947,Maps to,20150918,20991231,NA,OMOP
44500371,44500371,Maps to,20150918,20991231,NA,OMOP
44501407,44501407,Maps to,20150918,20991231,NA,OMOP
44501141,44501141,Maps to,20150918,20991231,NA,OMOP
44500186,44500186,Maps to,20150918,20991231,NA,OMOP
44502924,44502924,Maps to,20150918,20991231,NA,OMOP
44499559,44499559,Maps to,20150918,20991231,NA,OMOP
44500274,44500274,Maps to,20150918,20991231,NA,OMOP
44501150,44501150,Maps to,20150918,20991231,NA,OMOP
44502649,44502649,Maps to,20150918,20991231,NA,OMOP
44502556,44502556,Maps to,20150918,20991231,NA,OMOP
44502058,44502058,Maps to,20150918,20991231,NA,OMOP
44505251,4137377,Maps to,20150918,20991231,NA,OMOP
44504703,4144191,Maps to,20150918,20991231,NA,OMOP
44505308,4162253,Maps to,20150918,20991231,NA,OMOP
44499503,44499503,Maps to,20150918,20991231,NA,OMOP
44500853,44500853,Maps to,20150918,20991231,NA,OMOP
44501566,44501566,Maps to,20150918,20991231,NA,OMOP
44502494,44502494,Maps to,20150918,20991231,NA,OMOP
44501375,44501375,Maps to,20150918,20991231,NA,OMOP
44499822,44499822,Maps to,20150918,20991231,NA,OMOP
44499870,44499870,Maps to,20150918,20991231,NA,OMOP
44502434,44502434,Maps to,20150918,20991231,NA,OMOP
44501152,44501152,Maps to,20150918,20991231,NA,OMOP
44503079,44503079,Maps to,20150918,20991231,NA,OMOP
44502953,44502953,Maps to,20150918,20991231,NA,OMOP
44501590,44501590,Maps to,20150918,20991231,NA,OMOP
44499905,44499905,Maps to,20150918,20991231,NA,OMOP
44500605,44500605,Maps to,20150918,20991231,NA,OMOP
44502323,44502323,Maps to,20150918,20991231,NA,OMOP
44501990,44501990,Maps to,20150918,20991231,NA,OMOP
44503188,44503188,Maps to,20150918,20991231,NA,OMOP
44502034,44502034,Maps to,20150918,20991231,NA,OMOP
44498953,44498953,Maps to,20150918,20991231,NA,OMOP
44500223,44500223,Maps to,20150918,20991231,NA,OMOP
44502807,44502807,Maps to,20150918,20991231,NA,OMOP
44502473,44502473,Maps to,20150918,20991231,NA,OMOP
44501880,44501880,Maps to,20150918,20991231,NA,OMOP
44500049,44500049,Maps to,20150918,20991231,NA,OMOP
44501552,44501552,Maps to,20150918,20991231,NA,OMOP
44500141,44500141,Maps to,20150918,20991231,NA,OMOP
44501203,44501203,Maps to,20150918,20991231,NA,OMOP
44499990,44499990,Maps to,20150918,20991231,NA,OMOP
44500751,44500751,Maps to,20150918,20991231,NA,OMOP
44501751,44501751,Maps to,20150918,20991231,NA,OMOP
44501465,44501465,Maps to,20150918,20991231,NA,OMOP
